#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   4.72669     -9.081308  0.806  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.806
   4.77865     -9.069728  0.806  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.806
   4.83061     -9.035052  0.802  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.806
   4.88257     -8.977465  0.798  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.806
   4.93453     -8.897285  0.792  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.806
   4.98649     -8.794950  0.784  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.806
   5.03845     -8.670978  0.774  0.010  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.808
   5.09042     -8.526087  0.764  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.808
   5.14238     -8.361105  0.750  0.018  0.018  0.018  0.002  0.002  0.000  0.002  0.000  0.808
   5.19434     -8.176954  0.736  0.022  0.022  0.022  0.002  0.002  0.000  0.002  0.000  0.808
   5.24630     -7.974740  0.718  0.028  0.028  0.028  0.004  0.004  0.000  0.004  0.000  0.810
   5.29826     -7.755704  0.700  0.032  0.032  0.032  0.004  0.004  0.000  0.004  0.000  0.810
   5.35022     -7.521234  0.680  0.038  0.038  0.038  0.006  0.006  0.000  0.006  0.000  0.812
   5.40218     -7.272909  0.658  0.042  0.042  0.042  0.010  0.010  0.000  0.010  0.000  0.812
   5.45414     -7.012472  0.634  0.048  0.048  0.048  0.012  0.012  0.000  0.012  0.000  0.814
   5.50610     -6.741871  0.608  0.054  0.054  0.054  0.016  0.016  0.000  0.016  0.000  0.816
   5.55806     -6.463272  0.580  0.058  0.058  0.058  0.020  0.020  0.000  0.020  0.000  0.818
   5.61003     -6.179070  0.550  0.064  0.064  0.064  0.026  0.026  0.000  0.026  0.000  0.820
