#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.51853     -9.243527  0.772  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.772
   3.60154     -9.214540  0.772  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.772
   3.68456     -9.127903  0.764  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.772
   3.76757     -8.984535  0.756  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.772
   3.85059     -8.786038  0.740  0.012  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.772
   3.93361     -8.534839  0.720  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.776
   4.01662     -8.234310  0.700  0.024  0.024  0.024  0.004  0.004  0.000  0.004  0.000  0.776
   4.09964     -7.889048  0.672  0.032  0.032  0.032  0.004  0.004  0.000  0.004  0.000  0.776
   4.18266     -7.505305  0.640  0.036  0.036  0.036  0.008  0.008  0.000  0.008  0.000  0.780
   4.26567     -7.091583  0.608  0.044  0.044  0.044  0.012  0.012  0.000  0.012  0.000  0.784
   4.34869     -6.659441  0.568  0.048  0.048  0.048  0.024  0.024  0.000  0.024  0.000  0.788
   4.43171     -6.224541  0.524  0.052  0.052  0.052  0.040  0.040  0.000  0.040  0.000  0.796
   4.51472     -5.807054  0.472  0.052  0.052  0.052  0.060  0.060  0.000  0.060  0.000  0.808
   4.59774     -5.430345  0.416  0.048  0.048  0.048  0.092  0.092  0.000  0.092  0.000  0.828
   4.68075     -5.115958  0.360  0.036  0.036  0.036  0.124  0.124  0.000  0.124  0.000  0.848
   4.76377     -4.876038  0.308  0.024  0.024  0.024  0.160  0.160  0.000  0.160  0.000  0.868
   4.84679     -4.709097  0.268  0.016  0.016  0.016  0.192  0.192  0.000  0.192  0.000  0.888
   4.92980     -4.603852  0.236  0.008  0.008  0.008  0.216  0.216  0.000  0.216  0.000  0.900
   5.01282     -4.547062  0.220  0.000  0.000  0.000  0.228  0.228  0.000  0.228  0.000  0.908
   5.09584     -4.529243  0.214  0.000  0.000  0.000  0.233  0.233  0.000  0.233  0.000  0.911
   5.09584     -4.529243  0.215  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.911
   5.12973     -4.530000  0.216  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.910
   5.16362     -4.532311  0.216  0.000  0.000  0.002  0.230  0.232  0.000  0.230  0.000  0.910
   5.19751     -4.536296  0.218  0.000  0.000  0.004  0.228  0.228  0.000  0.228  0.000  0.908
   5.23140     -4.542155  0.222  0.002  0.002  0.006  0.224  0.226  0.000  0.224  0.000  0.904
   5.26529     -4.550160  0.226  0.004  0.004  0.012  0.218  0.222  0.000  0.218  0.000  0.904
   5.29918     -4.560673  0.232  0.004  0.004  0.016  0.214  0.216  0.000  0.214  0.000  0.900
   5.33308     -4.574111  0.240  0.004  0.004  0.020  0.208  0.212  0.000  0.208  0.000  0.896
   5.36697     -4.590954  0.248  0.006  0.006  0.028  0.198  0.204  0.000  0.198  0.000  0.892
   5.40086     -4.611728  0.258  0.006  0.006  0.036  0.190  0.194  0.000  0.190  0.002  0.888
   5.43475     -4.636979  0.268  0.008  0.008  0.044  0.180  0.184  0.000  0.180  0.002  0.880
   5.46864     -4.667249  0.280  0.012  0.012  0.054  0.170  0.172  0.000  0.170  0.004  0.876
   5.50253     -4.703031  0.292  0.014  0.014  0.064  0.158  0.162  0.002  0.158  0.006  0.868
   5.53642     -4.744727  0.306  0.014  0.014  0.074  0.146  0.148  0.004  0.146  0.008  0.862
   5.57032     -4.792608  0.318  0.016  0.016  0.084  0.134  0.132  0.004  0.134  0.012  0.852
   5.60421     -4.846752  0.334  0.018  0.018  0.096  0.120  0.118  0.004  0.120  0.014  0.846
   5.63810     -4.907037  0.348  0.020  0.020  0.106  0.108  0.104  0.006  0.108  0.018  0.838
   5.67199     -4.973109  0.364  0.022  0.022  0.116  0.096  0.090  0.008  0.096  0.022  0.830
   5.70588     -5.044395  0.378  0.022  0.022  0.126  0.084  0.074  0.008  0.084  0.024  0.826
   5.73977     -5.120120  0.390  0.024  0.024  0.134  0.072  0.062  0.010  0.072  0.030  0.818
   5.73977     -5.120120  0.390  0.022  0.022  0.134  0.074  0.062  0.010  0.074  0.030  0.818
   5.77366     -5.116271  0.390  0.020  0.026  0.134  0.068  0.062  0.008  0.078  0.030  0.818
   5.80755     -5.104749  0.388  0.016  0.030  0.134  0.064  0.062  0.008  0.082  0.032  0.818
   5.84145     -5.085640  0.388  0.012  0.036  0.134  0.060  0.058  0.006  0.090  0.034  0.818
   5.87534     -5.059066  0.384  0.010  0.040  0.136  0.056  0.058  0.004  0.096  0.034  0.818
   5.90923     -5.025205  0.382  0.008  0.046  0.134  0.050  0.056  0.004  0.102  0.036  0.818
   5.94312     -4.984290  0.378  0.006  0.052  0.136  0.046  0.052  0.002  0.108  0.036  0.818
   5.97701     -4.936618  0.374  0.004  0.056  0.136  0.042  0.050  0.002  0.116  0.036  0.816
   6.01090     -4.882540  0.370  0.004  0.062  0.136  0.038  0.044  0.002  0.122  0.038  0.816
   6.04479     -4.822478  0.364  0.002  0.070  0.136  0.034  0.040  0.000  0.132  0.038  0.816
   6.07868     -4.756914  0.358  0.002  0.076  0.136  0.030  0.036  0.000  0.142  0.038  0.818
   6.11258     -4.686405  0.352  0.000  0.082  0.138  0.026  0.032  0.000  0.150  0.038  0.818
   6.14647     -4.611606  0.346  0.000  0.088  0.136  0.020  0.026  0.000  0.162  0.038  0.816
   6.18036     -4.533227  0.338  0.000  0.094  0.138  0.018  0.020  0.000  0.172  0.038  0.818
   6.21425     -4.452081  0.330  0.000  0.102  0.136  0.014  0.016  0.000  0.182  0.036  0.818
   6.24814     -4.369059  0.322  0.000  0.108  0.136  0.008  0.012  0.002  0.194  0.038  0.818
   6.28203     -4.285139  0.312  0.000  0.114  0.134  0.004  0.006  0.004  0.208  0.038  0.820
   6.31592     -4.201371  0.300  0.000  0.120  0.134  0.004  0.004  0.006  0.222  0.036  0.820
   6.34982     -4.118858  0.290  0.000  0.124  0.130  0.000  0.000  0.008  0.238  0.034  0.822
   6.38371     -4.038725  0.278  0.000  0.127  0.127  0.000  0.000  0.011  0.251  0.033  0.825
 
# Band-Index    2
   6.38371     -4.038725  0.276  0.000  0.127  0.127  0.000  0.000  0.011  0.251  0.032  0.827
   6.34982     -4.118858  0.290  0.000  0.124  0.130  0.000  0.000  0.008  0.238  0.034  0.822
   6.31592     -4.201371  0.300  0.000  0.120  0.134  0.004  0.004  0.006  0.222  0.036  0.820
   6.28203     -4.285139  0.312  0.000  0.114  0.134  0.004  0.006  0.004  0.208  0.038  0.820
   6.24814     -4.369059  0.322  0.000  0.108  0.136  0.008  0.012  0.002  0.194  0.038  0.818
   6.21425     -4.452081  0.330  0.000  0.102  0.136  0.014  0.016  0.000  0.182  0.036  0.818
   6.18036     -4.533227  0.338  0.000  0.094  0.138  0.018  0.020  0.000  0.172  0.038  0.818
   6.14647     -4.611606  0.346  0.000  0.088  0.136  0.020  0.026  0.000  0.162  0.038  0.816
   6.11258     -4.686405  0.352  0.000  0.082  0.138  0.026  0.032  0.000  0.150  0.038  0.818
   6.07868     -4.756914  0.358  0.002  0.076  0.136  0.030  0.036  0.000  0.142  0.038  0.818
   6.04479     -4.822478  0.364  0.002  0.070  0.136  0.034  0.040  0.000  0.132  0.038  0.816
   6.01090     -4.882540  0.370  0.004  0.062  0.136  0.038  0.044  0.002  0.122  0.038  0.816
   5.97701     -4.936618  0.374  0.004  0.056  0.136  0.042  0.050  0.002  0.116  0.036  0.816
   5.94312     -4.984290  0.378  0.006  0.052  0.136  0.046  0.052  0.002  0.108  0.036  0.818
   5.90923     -5.025205  0.382  0.008  0.046  0.134  0.050  0.056  0.004  0.102  0.036  0.818
   5.87534     -5.059066  0.384  0.010  0.040  0.136  0.056  0.058  0.004  0.096  0.034  0.818
   5.84145     -5.085640  0.388  0.012  0.036  0.134  0.060  0.058  0.006  0.090  0.034  0.818
   5.80755     -5.104749  0.388  0.016  0.030  0.134  0.064  0.062  0.008  0.082  0.032  0.818
   5.77366     -5.116271  0.390  0.020  0.026  0.134  0.068  0.062  0.008  0.078  0.030  0.818
   5.73977     -5.120120  0.390  0.022  0.022  0.134  0.074  0.062  0.010  0.074  0.030  0.818
   5.73977     -5.120120  0.390  0.024  0.024  0.134  0.072  0.062  0.010  0.072  0.030  0.818
   5.70588     -5.044395  0.378  0.022  0.022  0.126  0.084  0.074  0.008  0.084  0.024  0.826
   5.67199     -4.973109  0.364  0.022  0.022  0.116  0.096  0.090  0.008  0.096  0.022  0.830
   5.63810     -4.907037  0.348  0.020  0.020  0.106  0.108  0.104  0.006  0.108  0.018  0.838
   5.60421     -4.846752  0.334  0.018  0.018  0.096  0.120  0.118  0.004  0.120  0.014  0.846
   5.57032     -4.792608  0.318  0.016  0.016  0.084  0.134  0.132  0.004  0.134  0.012  0.852
   5.53642     -4.744727  0.306  0.014  0.014  0.074  0.146  0.148  0.004  0.146  0.008  0.862
   5.50253     -4.703031  0.292  0.014  0.014  0.064  0.158  0.162  0.002  0.158  0.006  0.868
   5.46864     -4.667249  0.280  0.012  0.012  0.054  0.170  0.172  0.000  0.170  0.004  0.876
   5.43475     -4.636979  0.268  0.008  0.008  0.044  0.180  0.184  0.000  0.180  0.002  0.880
   5.40086     -4.611728  0.258  0.006  0.006  0.036  0.190  0.194  0.000  0.190  0.002  0.888
   5.36697     -4.590954  0.248  0.006  0.006  0.028  0.198  0.204  0.000  0.198  0.000  0.892
   5.33308     -4.574111  0.240  0.004  0.004  0.020  0.208  0.212  0.000  0.208  0.000  0.896
   5.29918     -4.560673  0.232  0.004  0.004  0.016  0.214  0.216  0.000  0.214  0.000  0.900
   5.26529     -4.550160  0.226  0.004  0.004  0.012  0.218  0.222  0.000  0.218  0.000  0.904
   5.23140     -4.542155  0.222  0.002  0.002  0.006  0.224  0.226  0.000  0.224  0.000  0.904
   5.19751     -4.536296  0.218  0.000  0.000  0.004  0.228  0.228  0.000  0.228  0.000  0.908
   5.16362     -4.532311  0.216  0.000  0.000  0.002  0.230  0.232  0.000  0.230  0.000  0.910
   5.12973     -4.530000  0.216  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.910
   5.09584     -4.529243  0.215  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.910
   5.09584     -4.529243  0.214  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.909
   5.01282     -4.512125  0.213  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.910
   4.92980     -4.461408  0.209  0.000  0.000  0.005  0.227  0.235  0.000  0.229  0.000  0.909
   4.84679     -4.379140  0.205  0.008  0.000  0.008  0.222  0.234  0.000  0.230  0.000  0.908
   4.76377     -4.269157  0.198  0.005  0.013  0.008  0.231  0.226  0.003  0.219  0.002  0.907
   4.68075     -4.137872  0.189  0.000  0.000  0.040  0.196  0.270  0.003  0.196  0.008  0.905
   4.59774     -3.995711  0.176  0.048  0.004  0.008  0.183  0.187  0.009  0.268  0.020  0.902
   4.51472     -3.859225  0.164  0.022  0.030  0.017  0.214  0.183  0.040  0.196  0.030  0.898
   4.43171     -3.752811  0.146  0.022  0.004  0.058  0.115  0.243  0.041  0.157  0.106  0.892
   4.34869     -3.704775  0.128  0.014  0.015  0.058  0.097  0.201  0.101  0.095  0.174  0.884
   4.26567     -3.730640  0.108  0.012  0.059  0.016  0.144  0.054  0.359  0.047  0.076  0.874
   4.18266     -3.817157  0.093  0.015  0.046  0.017  0.075  0.030  0.449  0.025  0.120  0.867
   4.09964     -3.934883  0.083  0.020  0.028  0.018  0.028  0.016  0.411  0.018  0.244  0.864
   4.01662     -4.059536  0.076  0.015  0.026  0.010  0.016  0.003  0.561  0.008  0.150  0.865
   3.93361     -4.176749  0.072  0.015  0.014  0.007  0.004  0.001  0.462  0.005  0.284  0.864
   3.85059     -4.278701  0.070  0.006  0.011  0.008  0.002  0.000  0.523  0.000  0.246  0.866
   3.76757     -4.361033  0.069  0.004  0.004  0.005  0.000  0.000  0.320  0.000  0.462  0.867
   3.68456     -4.421241  0.068  0.002  0.001  0.002  0.000  0.000  0.200  0.000  0.594  0.868
   3.60154     -4.457871  0.068  0.000  0.000  0.000  0.000  0.000  0.321  0.000  0.478  0.869
   3.51853     -4.470160  0.068  0.000  0.000  0.000  0.000  0.000  0.573  0.000  0.230  0.869
   3.51853     -4.470160  0.068  0.000  0.000  0.000  0.000  0.000  0.236  0.000  0.564  0.869
   3.43047     -4.462390  0.068  0.000  0.000  0.000  0.000  0.000  0.796  0.000  0.000  0.868
   3.34242     -4.439915  0.072  0.000  0.008  0.000  0.000  0.000  0.784  0.000  0.000  0.868
   3.25437     -4.405382  0.080  0.000  0.020  0.000  0.000  0.000  0.760  0.000  0.000  0.864
   3.16632     -4.363689  0.092  0.004  0.032  0.004  0.000  0.000  0.724  0.000  0.000  0.860
   3.07826     -4.322765  0.108  0.004  0.052  0.004  0.004  0.000  0.676  0.000  0.000  0.856
   2.99021     -4.294503  0.136  0.008  0.080  0.008  0.008  0.004  0.604  0.004  0.000  0.848
   2.90216     -4.294974  0.168  0.008  0.108  0.008  0.016  0.008  0.512  0.008  0.000  0.840
   2.81411     -4.341581  0.212  0.012  0.136  0.012  0.028  0.016  0.400  0.016  0.000  0.832
   2.72606     -4.445267  0.260  0.012  0.160  0.012  0.040  0.032  0.284  0.032  0.000  0.824
   2.63800     -4.601893  0.304  0.012  0.168  0.012  0.048  0.044  0.184  0.044  0.000  0.820
   2.54995     -4.792522  0.344  0.016  0.160  0.016  0.056  0.056  0.108  0.056  0.000  0.816
   2.46190     -4.992566  0.372  0.020  0.148  0.020  0.060  0.068  0.060  0.068  0.000  0.816
   2.37385     -4.984218  0.368  0.020  0.132  0.020  0.076  0.080  0.044  0.080  0.000  0.824
   2.28579     -4.619714  0.308  0.016  0.120  0.016  0.120  0.108  0.052  0.108  0.000  0.844
   2.19774     -4.326713  0.252  0.008  0.100  0.008  0.180  0.132  0.056  0.132  0.000  0.868
   2.10969     -4.101884  0.204  0.000  0.080  0.000  0.244  0.152  0.048  0.152  0.000  0.888
   2.02164     -3.956858  0.174  0.014  0.000  0.050  0.166  0.264  0.012  0.190  0.032  0.900
   1.93359     -4.018617  0.190  0.048  0.000  0.028  0.178  0.186  0.012  0.218  0.032  0.892
   1.84553     -4.057878  0.204  0.060  0.000  0.036  0.188  0.158  0.018  0.186  0.032  0.884
   1.84553     -4.057878  0.204  0.000  0.068  0.028  0.200  0.144  0.040  0.186  0.008  0.884
   1.81618     -4.066367  0.210  0.000  0.056  0.048  0.168  0.158  0.030  0.192  0.020  0.880
   1.78683     -4.072749  0.214  0.000  0.078  0.034  0.178  0.126  0.042  0.196  0.008  0.876
   1.75748     -4.077169  0.218  0.000  0.088  0.034  0.168  0.112  0.044  0.200  0.008  0.872
   1.72813     -4.079788  0.226  0.000  0.044  0.088  0.108  0.150  0.012  0.204  0.038  0.870
   1.69878     -4.080771  0.230  0.000  0.098  0.044  0.138  0.096  0.044  0.208  0.008  0.864
   1.66943     -4.080306  0.234  0.000  0.100  0.054  0.122  0.090  0.040  0.214  0.010  0.862
   1.64008     -4.078591  0.240  0.000  0.082  0.082  0.092  0.092  0.024  0.218  0.028  0.856
   1.61073     -4.075837  0.244  0.000  0.092  0.080  0.086  0.078  0.026  0.220  0.022  0.854
   1.58138     -4.072260  0.250  0.000  0.104  0.080  0.074  0.066  0.030  0.226  0.020  0.850
   1.55203     -4.068089  0.254  0.000  0.080  0.116  0.052  0.066  0.006  0.230  0.042  0.846
   1.52268     -4.063552  0.258  0.000  0.106  0.100  0.048  0.048  0.020  0.232  0.028  0.842
   1.49332     -4.058877  0.262  0.000  0.096  0.122  0.036  0.040  0.006  0.238  0.040  0.838
   1.46397     -4.054283  0.266  0.000  0.126  0.102  0.032  0.026  0.024  0.240  0.022  0.836
   1.43462     -4.049989  0.270  0.000  0.124  0.110  0.020  0.020  0.020  0.244  0.026  0.832
   1.40527     -4.046180  0.272  0.000  0.124  0.120  0.012  0.012  0.014  0.246  0.032  0.830
   1.37592     -4.043028  0.274  0.000  0.124  0.124  0.008  0.008  0.012  0.248  0.032  0.830
   1.34657     -4.040671  0.276  0.000  0.128  0.122  0.004  0.004  0.014  0.250  0.030  0.826
   1.31722     -4.039214  0.278  0.000  0.126  0.128  0.000  0.000  0.010  0.250  0.034  0.826
   1.28787     -4.038725  0.277  0.000  0.127  0.127  0.000  0.000  0.011  0.251  0.033  0.826
   1.28787     -4.038725  0.276  0.000  0.128  0.128  0.000  0.000  0.011  0.250  0.033  0.826
   1.22009     -4.030715  0.274  0.000  0.124  0.132  0.000  0.000  0.012  0.246  0.038  0.826
   1.15230     -4.008223  0.268  0.000  0.122  0.134  0.000  0.000  0.018  0.232  0.048  0.826
   1.08452     -3.975824  0.258  0.000  0.126  0.130  0.000  0.000  0.040  0.210  0.060  0.824
   1.01674     -3.940945  0.246  0.000  0.130  0.120  0.000  0.000  0.078  0.178  0.072  0.822
   0.94896     -3.912930  0.226  0.000  0.126  0.114  0.000  0.000  0.126  0.142  0.092  0.824
   0.88117     -3.900757  0.202  0.000  0.150  0.072  0.000  0.000  0.266  0.102  0.034  0.828
   0.81339     -3.910057  0.178  0.000  0.130  0.066  0.000  0.000  0.336  0.070  0.052  0.832
   0.74561     -3.941349  0.154  0.000  0.066  0.102  0.000  0.000  0.172  0.044  0.300  0.838
   0.67783     -3.990840  0.134  0.000  0.060  0.076  0.000  0.000  0.256  0.026  0.290  0.842
   0.61004     -4.052695  0.118  0.000  0.040  0.068  0.000  0.000  0.216  0.014  0.392  0.848
   0.54226     -4.120975  0.104  0.000  0.054  0.030  0.000  0.000  0.556  0.008  0.100  0.854
   0.47448     -4.190560  0.094  0.000  0.040  0.024  0.000  0.000  0.578  0.004  0.118  0.856
   0.40670     -4.257371  0.086  0.000  0.028  0.018  0.000  0.000  0.580  0.002  0.144  0.860
   0.33891     -4.318265  0.080  0.000  0.022  0.010  0.000  0.000  0.716  0.000  0.034  0.862
   0.27113     -4.370873  0.074  0.000  0.010  0.010  0.000  0.000  0.482  0.000  0.288  0.866
   0.20335     -4.413429  0.072  0.000  0.004  0.008  0.000  0.000  0.210  0.000  0.574  0.866
   0.13557     -4.444673  0.068  0.000  0.004  0.002  0.000  0.000  0.730  0.000  0.062  0.868
   0.06778     -4.463748  0.068  0.000  0.000  0.000  0.000  0.000  0.540  0.000  0.260  0.870
   0.00000     -4.470160  0.068  0.000  0.000  0.000  0.000  0.000  0.289  0.000  0.512  0.869
 
# Band-Index    3
   0.00000     -4.470160  0.068  0.000  0.000  0.000  0.000  0.000  0.577  0.000  0.224  0.868
   0.06778     -4.463748  0.068  0.000  0.000  0.000  0.000  0.000  0.460  0.000  0.340  0.870
   0.13557     -4.444673  0.068  0.000  0.002  0.004  0.000  0.000  0.258  0.000  0.534  0.868
   0.20335     -4.413429  0.072  0.000  0.008  0.004  0.000  0.000  0.766  0.000  0.020  0.866
   0.27113     -4.370873  0.074  0.000  0.010  0.010  0.000  0.000  0.470  0.000  0.300  0.866
   0.33891     -4.318265  0.080  0.000  0.010  0.022  0.000  0.000  0.206  0.000  0.544  0.862
   0.40670     -4.257371  0.086  0.000  0.018  0.028  0.000  0.000  0.304  0.002  0.424  0.860
   0.47448     -4.190560  0.094  0.000  0.024  0.040  0.000  0.000  0.262  0.004  0.434  0.856
   0.54226     -4.120975  0.104  0.000  0.030  0.054  0.000  0.000  0.224  0.008  0.430  0.854
   0.61004     -4.052695  0.118  0.000  0.068  0.040  0.000  0.000  0.498  0.014  0.110  0.848
   0.67783     -3.990840  0.134  0.000  0.076  0.060  0.000  0.000  0.376  0.026  0.170  0.842
   0.74561     -3.941349  0.154  0.000  0.102  0.066  0.000  0.000  0.360  0.044  0.112  0.838
   0.81339     -3.910057  0.178  0.000  0.066  0.130  0.000  0.000  0.092  0.070  0.296  0.832
   0.88117     -3.900757  0.202  0.000  0.072  0.150  0.000  0.000  0.054  0.102  0.246  0.828
   0.94896     -3.912930  0.226  0.000  0.114  0.126  0.000  0.000  0.098  0.142  0.120  0.824
   1.01674     -3.940945  0.246  0.000  0.120  0.130  0.000  0.000  0.066  0.178  0.086  0.822
   1.08452     -3.975824  0.258  0.000  0.130  0.126  0.000  0.000  0.046  0.210  0.054  0.824
   1.15230     -4.008223  0.268  0.000  0.134  0.122  0.000  0.000  0.030  0.232  0.038  0.826
   1.22009     -4.030715  0.274  0.000  0.132  0.124  0.000  0.000  0.020  0.246  0.030  0.826
   1.28787     -4.038725  0.277  0.000  0.128  0.128  0.000  0.000  0.010  0.250  0.032  0.825
   1.28787     -4.038725  0.276  0.000  0.128  0.128  0.000  0.000  0.011  0.251  0.033  0.825
   1.31722     -4.039214  0.278  0.000  0.128  0.126  0.000  0.000  0.012  0.250  0.032  0.826
   1.34657     -4.040671  0.276  0.000  0.122  0.128  0.004  0.004  0.008  0.250  0.034  0.826
   1.37592     -4.043028  0.274  0.000  0.124  0.124  0.008  0.008  0.012  0.248  0.032  0.830
   1.40527     -4.046180  0.272  0.000  0.120  0.124  0.012  0.012  0.010  0.246  0.032  0.830
   1.43462     -4.049989  0.270  0.000  0.110  0.124  0.020  0.020  0.008  0.244  0.038  0.832
