#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.07826     -5.215031  0.080  0.004  0.032  0.004  0.008  0.000  0.748  0.000  0.000  0.876
   2.99021     -5.130566  0.096  0.004  0.044  0.004  0.024  0.004  0.692  0.004  0.000  0.872
   2.90216     -5.056925  0.120  0.004  0.064  0.004  0.048  0.008  0.612  0.008  0.000  0.868
   2.81411     -5.013957  0.152  0.004  0.084  0.004  0.084  0.016  0.500  0.016  0.000  0.864
   2.72606     -5.023552  0.192  0.004  0.100  0.004  0.120  0.036  0.368  0.036  0.000  0.860
   2.63800     -5.098125  0.236  0.008  0.112  0.008  0.140  0.056  0.240  0.056  0.000  0.856
   2.54995     -5.229439  0.276  0.008  0.116  0.008  0.144  0.084  0.140  0.084  0.000  0.852
   2.46190     -5.392140  0.308  0.012  0.108  0.012  0.136  0.100  0.076  0.100  0.000  0.848
   2.37385     -5.421006  0.300  0.008  0.092  0.008  0.152  0.120  0.048  0.120  0.000  0.856
   2.28579     -5.222090  0.236  0.004  0.076  0.004  0.220  0.144  0.052  0.144  0.000  0.880
   2.19774     -5.082703  0.188  0.000  0.060  0.000  0.284  0.160  0.048  0.160  0.000  0.896
   2.10969     -4.980494  0.152  0.000  0.048  0.000  0.336  0.168  0.040  0.168  0.000  0.908
   2.02164     -4.909907  0.132  0.030  0.000  0.010  0.172  0.218  0.010  0.322  0.026  0.916
   1.93359     -4.931099  0.140  0.024  0.002  0.020  0.186  0.240  0.010  0.264  0.028  0.914
   1.84553     -4.922051  0.150  0.018  0.002  0.036  0.204  0.262  0.012  0.198  0.028  0.908
   1.84553     -4.922051  0.152  0.002  0.018  0.036  0.200  0.262  0.018  0.204  0.022  0.908
   1.81618     -4.912543  0.154  0.002  0.036  0.022  0.246  0.200  0.028  0.208  0.010  0.906
   1.78683     -4.899932  0.158  0.002  0.022  0.038  0.188  0.238  0.018  0.216  0.022  0.906
   1.75748     -4.884339  0.162  0.002  0.032  0.032  0.204  0.204  0.024  0.224  0.016  0.902
   1.72813     -4.865915  0.166  0.004  0.030  0.042  0.180  0.210  0.018  0.232  0.020  0.900
   1.69878     -4.844830  0.170  0.004  0.050  0.028  0.214  0.156  0.028  0.240  0.010  0.898
   1.66943     -4.821298  0.174  0.004  0.046  0.038  0.184  0.162  0.024  0.250  0.014  0.896
   1.64008     -4.795570  0.176  0.004  0.032  0.060  0.130  0.194  0.008  0.260  0.028  0.894
   1.61073     -4.767949  0.182  0.004  0.054  0.046  0.156  0.142  0.022  0.270  0.014  0.890
   1.58138     -4.738795  0.188  0.004  0.046  0.064  0.118  0.152  0.010  0.284  0.024  0.886
   1.55203     -4.708549  0.192  0.002  0.066  0.050  0.134  0.106  0.024  0.296  0.010  0.882
   1.52268     -4.677736  0.196  0.002  0.078  0.050  0.124  0.084  0.026  0.310  0.006  0.880
   1.49332     -4.646994  0.204  0.002  0.076  0.060  0.098  0.080  0.020  0.326  0.010  0.878
   1.46397     -4.617083  0.208  0.002  0.076  0.072  0.074  0.070  0.012  0.340  0.016  0.872
   1.43462     -4.588911  0.214  0.002  0.068  0.090  0.048  0.062  0.000  0.354  0.028  0.870
   1.40527     -4.563512  0.222  0.002  0.080  0.090  0.036  0.040  0.006  0.370  0.024  0.866
   1.37592     -4.542022  0.226  0.000  0.096  0.084  0.026  0.022  0.014  0.384  0.014  0.862
   1.34657     -4.525593  0.230  0.000  0.096  0.090  0.012  0.010  0.012  0.396  0.016  0.860
   1.31722     -4.515251  0.232  0.000  0.096  0.094  0.002  0.002  0.008  0.402  0.020  0.858
   1.28787     -4.511718  0.234  0.000  0.096  0.096  0.000  0.000  0.007  0.406  0.020  0.859
   1.28787     -4.511718  0.234  0.000  0.096  0.096  0.000  0.000  0.007  0.405  0.020  0.858
   1.22009     -4.503839  0.232  0.000  0.092  0.100  0.000  0.000  0.006  0.396  0.028  0.856
   1.15230     -4.483163  0.228  0.000  0.118  0.078  0.000  0.000  0.050  0.368  0.012  0.856
   1.08452     -4.458960  0.220  0.000  0.120  0.080  0.000  0.000  0.090  0.316  0.026  0.852
   1.01674     -4.446553  0.202  0.000  0.086  0.112  0.000  0.000  0.070  0.242  0.140  0.850
   0.94896     -4.462213  0.176  0.000  0.076  0.106  0.000  0.000  0.104  0.162  0.228  0.852
   0.88117     -4.512960  0.148  0.000  0.076  0.084  0.000  0.000  0.210  0.096  0.242  0.856
   0.81339     -4.593177  0.124  0.000  0.084  0.048  0.000  0.000  0.494  0.052  0.058  0.862
   0.74561     -4.691828  0.106  0.000  0.038  0.070  0.000  0.000  0.124  0.028  0.500  0.868
   0.67783     -4.799021  0.092  0.000  0.054  0.032  0.000  0.000  0.610  0.016  0.066  0.872
   0.61004     -4.907627  0.084  0.000  0.042  0.026  0.000  0.000  0.642  0.008  0.072  0.876
   0.54226     -5.012753  0.074  0.000  0.032  0.022  0.000  0.000  0.662  0.004  0.082  0.878
   0.47448     -5.110994  0.070  0.000  0.020  0.020  0.000  0.000  0.492  0.002  0.276  0.878
   0.40670     -5.199900  0.064  0.000  0.020  0.012  0.000  0.000  0.764  0.000  0.020  0.880
   0.33891     -5.277662  0.062  0.000  0.010  0.010  0.000  0.000  0.418  0.000  0.382  0.882
   0.27113     -5.342922  0.058  0.000  0.008  0.006  0.000  0.000  0.750  0.000  0.062  0.884
   0.20335     -5.394654  0.058  0.000  0.002  0.006  0.000  0.000  0.240  0.000  0.580  0.884
   0.13557     -5.432115  0.056  0.000  0.002  0.002  0.000  0.000  0.440  0.000  0.384  0.884
   0.06778     -5.454791  0.056  0.000  0.000  0.000  0.000  0.000  0.310  0.000  0.518  0.884
   0.00000     -5.462383  0.056  0.000  0.000  0.000  0.000  0.000  0.632  0.000  0.196  0.884
 
# Band-Index    3
   0.00000     -5.462383  0.056  0.000  0.000  0.000  0.000  0.000  0.378  0.000  0.452  0.885
   0.06778     -5.454791  0.056  0.000  0.000  0.000  0.000  0.000  0.726  0.000  0.104  0.884
   0.13557     -5.432115  0.056  0.000  0.002  0.002  0.000  0.000  0.588  0.000  0.238  0.884
   0.20335     -5.394654  0.058  0.000  0.006  0.002  0.000  0.000  0.778  0.000  0.040  0.884
   0.27113     -5.342922  0.058  0.000  0.006  0.008  0.000  0.000  0.252  0.000  0.558  0.884
   0.33891     -5.277662  0.062  0.000  0.010  0.010  0.000  0.000  0.566  0.000  0.236  0.882
   0.40670     -5.199900  0.064  0.000  0.012  0.020  0.000  0.000  0.194  0.000  0.592  0.880
   0.47448     -5.110994  0.070  0.000  0.020  0.020  0.000  0.000  0.434  0.002  0.334  0.878
   0.54226     -5.012753  0.074  0.000  0.022  0.032  0.000  0.000  0.224  0.004  0.520  0.878
   0.61004     -4.907627  0.084  0.000  0.026  0.042  0.000  0.000  0.198  0.008  0.518  0.876
   0.67783     -4.799021  0.092  0.000  0.032  0.054  0.000  0.000  0.170  0.016  0.506  0.872
   0.74561     -4.691828  0.106  0.000  0.070  0.038  0.000  0.000  0.584  0.028  0.040  0.868
   0.81339     -4.593177  0.124  0.000  0.048  0.084  0.000  0.000  0.118  0.052  0.434  0.862
   0.88117     -4.512960  0.148  0.000  0.084  0.076  0.000  0.000  0.278  0.096  0.174  0.856
   0.94896     -4.462213  0.176  0.000  0.106  0.076  0.000  0.000  0.246  0.162  0.086  0.852
   1.01674     -4.446553  0.202  0.000  0.112  0.086  0.000  0.000  0.144  0.242  0.064  0.850
   1.08452     -4.458960  0.220  0.000  0.080  0.120  0.000  0.000  0.022  0.316  0.096  0.852
   1.15230     -4.483163  0.228  0.000  0.078  0.118  0.000  0.000  0.002  0.368  0.060  0.856
   1.22009     -4.503839  0.232  0.000  0.100  0.092  0.000  0.000  0.014  0.396  0.018  0.856
   1.28787     -4.511718  0.233  0.000  0.095  0.095  0.000  0.000  0.006  0.406  0.020  0.859
   1.28787     -4.511718  0.235  0.000  0.095  0.095  0.000  0.000  0.007  0.407  0.021  0.859
   1.31722     -4.515251  0.232  0.000  0.094  0.096  0.002  0.002  0.006  0.402  0.020  0.858
   1.34657     -4.525593  0.230  0.000  0.090  0.096  0.010  0.012  0.004  0.396  0.024  0.860
