#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.09185    -10.431165    -10.431158
   2.04862    -10.424457    -10.424450
   2.00538    -10.418687    -10.418680
   1.96215    -10.414020    -10.414014
   1.91891    -10.410589    -10.410582
   1.87568    -10.408490    -10.408484
   1.83245    -10.407781    -10.407774
   1.83245    -10.407781    -10.407774
   1.78659    -10.409342    -10.409335
   1.74073    -10.413966    -10.413959
   1.69487    -10.421512    -10.421506
   1.64902    -10.431743    -10.431737
   1.60316    -10.444327    -10.444319
   1.55730    -10.458847    -10.458839
   1.51144    -10.474813    -10.474805
   1.46558    -10.491673    -10.491665
   1.41973    -10.508835    -10.508827
   1.37387    -10.525690    -10.525681
   1.32801    -10.541636    -10.541627
   1.28215    -10.556100    -10.556091
   1.23630    -10.556186    -10.556177
   1.19044    -10.532703    -10.532693
   1.14458    -10.512505    -10.512497
   1.09872    -10.495942    -10.495934
   1.05287    -10.485062    -10.485054
   1.00701    -10.490440    -10.490431
   0.96115    -10.495388    -10.495380
   0.96115    -10.495388    -10.495380
   0.94587    -10.496927    -10.496919
   0.93058    -10.498405    -10.498397
   0.91529    -10.499818    -10.499810
   0.90001    -10.501164    -10.501155
   0.88472    -10.502440    -10.502431
   0.86944    -10.503642    -10.503634
   0.85415    -10.504768    -10.504760
   0.83887    -10.505815    -10.505807
   0.82358    -10.506780    -10.506772
   0.80829    -10.507661    -10.507653
   0.79301    -10.508456    -10.508447
   0.77772    -10.509161    -10.509153
   0.76244    -10.509777    -10.509768
   0.74715    -10.510301    -10.510292
   0.73186    -10.510732    -10.510723
   0.71658    -10.511068    -10.511059
   0.70129    -10.511309    -10.511300
   0.68601    -10.511453    -10.511445
   0.67072    -10.511502    -10.511493
   0.67072    -10.511502    -10.511493
   0.63542    -10.510786    -10.510778
   0.60012    -10.508661    -10.508652
   0.56482    -10.505186    -10.505178
   0.52952    -10.500456    -10.500448
   0.49422    -10.494605    -10.494597
   0.45891    -10.487794    -10.487786
   0.42361    -10.480214    -10.480206
   0.38831    -10.472076    -10.472068
   0.35301    -10.463604    -10.463596
   0.31771    -10.455032    -10.455024
   0.28241    -10.446594    -10.446586
   0.24711    -10.438521    -10.438514
   0.21181    -10.431033    -10.431026
   0.17651    -10.424326    -10.424320
   0.14120    -10.418582    -10.418575
   0.10590    -10.413951    -10.413944
   0.07060    -10.410554    -10.410548
   0.03530    -10.408481    -10.408475
   0.00000    -10.407781    -10.407774
 
# Band-Index    3
   0.00000    -10.407781    -10.407774
   0.03530    -10.408481    -10.408475
   0.07060    -10.410554    -10.410548
   0.10590    -10.413951    -10.413944
   0.14120    -10.418582    -10.418575
   0.17651    -10.424326    -10.424320
   0.21181    -10.431033    -10.431026
   0.24711    -10.438521    -10.438514
   0.28241    -10.446594    -10.446586
   0.31771    -10.455032    -10.455024
   0.35301    -10.463604    -10.463596
   0.38831    -10.472076    -10.472068
   0.42361    -10.480214    -10.480206
   0.45891    -10.487794    -10.487786
   0.49422    -10.494605    -10.494597
   0.52952    -10.500456    -10.500448
   0.56482    -10.505186    -10.505178
   0.60012    -10.508661    -10.508652
   0.63542    -10.510786    -10.510778
   0.67072    -10.511502    -10.511493
   0.67072    -10.511502    -10.511493
   0.68601    -10.511453    -10.511445
   0.70129    -10.511309    -10.511300
   0.71658    -10.511068    -10.511059
   0.73186    -10.510732    -10.510723
   0.74715    -10.510301    -10.510292
   0.76244    -10.509777    -10.509768
   0.77772    -10.509161    -10.509153
   0.79301    -10.508456    -10.508447
   0.80829    -10.507661    -10.507653
   0.82358    -10.506780    -10.506772
   0.83887    -10.505815    -10.505807
   0.85415    -10.504768    -10.504760
   0.86944    -10.503642    -10.503634
   0.88472    -10.502440    -10.502431
   0.90001    -10.501164    -10.501155
   0.91529    -10.499818    -10.499810
   0.93058    -10.498405    -10.498397
   0.94587    -10.496927    -10.496919
   0.96115    -10.495388    -10.495380
   0.96115    -10.495388    -10.495380
   1.00701    -10.490440    -10.490431
   1.05287    -10.485062    -10.485054
   1.09872    -10.479349    -10.479341
   1.14458    -10.473384    -10.473377
   1.19044    -10.467255    -10.467247
   1.23630    -10.461043    -10.461035
   1.28215    -10.454825    -10.454818
   1.32801    -10.448680    -10.448673
   1.37387    -10.442684    -10.442677
   1.41973    -10.436912    -10.436905
   1.46558    -10.431444    -10.431437
   1.51144    -10.426360    -10.426354
   1.55730    -10.421741    -10.421735
   1.60316    -10.417667    -10.417661
   1.64902    -10.414213    -10.414206
   1.69487    -10.411447    -10.411440
   1.74073    -10.409426    -10.409420
   1.78659    -10.408197    -10.408190
   1.83245    -10.407781    -10.407774
   1.83245    -10.407781    -10.407774
   1.87568    -10.408490    -10.408484
   1.91891    -10.410589    -10.410582
   1.96215    -10.414020    -10.414014
   2.00538    -10.418687    -10.418680
   2.04862    -10.424457    -10.424450
   2.09185    -10.431165    -10.431158
   2.13509    -10.438623    -10.438616
   2.17832    -10.446621    -10.446614
   2.22156    -10.454936    -10.454929
   2.26479    -10.463339    -10.463331
   2.30803    -10.471597    -10.471590
   2.35126    -10.479490    -10.479482
   2.39450    -10.486805    -10.486797
   2.43773    -10.493348    -10.493340
   2.48097    -10.498948    -10.498940
   2.52420    -10.503459    -10.503451
   2.56744    -10.506766    -10.506758
   2.61067    -10.508786    -10.508777
   2.65391    -10.509464    -10.509455
   2.65391    -10.509464    -10.509455
   2.67156    -10.509290    -10.509282
   2.68921    -10.508772    -10.508763
   2.70686    -10.507910    -10.507902
   2.72451    -10.506714    -10.506705
   2.74216    -10.505190    -10.505182
   2.75981    -10.503349    -10.503341
   2.77746    -10.501205    -10.501196
   2.79511    -10.498771    -10.498763
   2.81276    -10.496066    -10.496058
   2.83041    -10.493108    -10.493100
   2.84806    -10.489918    -10.489910
   2.86571    -10.486518    -10.486510
   2.88337    -10.482931    -10.482923
   2.90102    -10.479183    -10.479175
   2.91867    -10.475300    -10.475292
   2.93632    -10.471309    -10.471301
   2.95397    -10.467239    -10.467231
   2.97162    -10.463115    -10.463107
   2.98927    -10.458966    -10.458958
   2.98927    -10.458966    -10.458958
   3.00692    -10.459145    -10.459138
   3.02457    -10.459678    -10.459671
   3.04222    -10.460563    -10.460555
   3.05987    -10.461793    -10.461786
   3.07752    -10.463361    -10.463354
   3.09517    -10.465257    -10.465249
   3.11282    -10.467467    -10.467460
   3.13047    -10.469979    -10.469971
   3.14812    -10.472774    -10.472766
   3.16577    -10.475836    -10.475828
   3.18342    -10.479142    -10.479134
   3.20108    -10.482672    -10.482664
   3.21873    -10.486402    -10.486394
   3.23638    -10.490308    -10.490300
   3.25403    -10.494361    -10.494353
   3.27168    -10.498536    -10.498528
   3.28933    -10.502804    -10.502795
   3.30698    -10.507136    -10.507127
   3.32463    -10.511502    -10.511493
 
# Band-Index    4
   3.32463    -10.511502    -10.511493
   3.30698    -10.507136    -10.507127
