#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   0.07354     -4.915343     -4.904199
   0.07967     -4.910414     -4.898247
   0.08579     -4.906748     -4.893769
   0.09192     -4.904038     -4.890476
   0.09805     -4.902011     -4.888046
   0.10418     -4.900464     -4.886221
   0.11031     -4.899255     -4.884816
   0.11644     -4.898285     -4.883707
   0.12256     -4.897489     -4.882807
   0.12869     -4.896818     -4.882059
   0.13482     -4.896239     -4.881420
   0.14095     -4.895726     -4.880860
   0.14708     -4.895262     -4.880356
   0.15320     -4.894830     -4.879892
   0.15933     -4.894419     -4.879455
   0.16546     -4.894020     -4.879032
   0.17159     -4.893624     -4.878616
   0.17772     -4.893225     -4.878199
   0.18385     -4.892817     -4.877773
   0.18997     -4.892394     -4.877335
   0.19610     -4.891950     -4.876877
   0.20223     -4.891481     -4.876394
   0.20836     -4.890983     -4.875883
   0.21449     -4.890451     -4.875339
   0.22061     -4.889880     -4.874757
   0.22674     -4.889267     -4.874132
   0.23287     -4.888608     -4.873461
   0.23900     -4.887902     -4.872747
   0.23900     -4.887902     -4.872747
   0.24530     -4.888792     -4.873619
   0.25161     -4.890147     -4.874965
   0.25791     -4.891955     -4.876768
   0.26422     -4.894205     -4.879017
   0.27052     -4.896889     -4.881702
   0.27682     -4.899995     -4.884811
   0.28313     -4.903512     -4.888332
   0.28943     -4.907429     -4.892253
   0.29574     -4.911733     -4.896562
   0.30204     -4.916413     -4.901246
   0.30835     -4.921456     -4.906291
   0.31465     -4.926848     -4.911684
   0.32095     -4.932577     -4.917411
   0.32726     -4.938627     -4.923458
   0.33356     -4.944984     -4.929807
   0.33987     -4.951630     -4.936441
   0.34617     -4.958546     -4.943341
   0.35248     -4.965711     -4.950484
   0.35878     -4.973102     -4.957844
   0.36508     -4.980688     -4.965390
   0.37139     -4.988436     -4.973085
   0.37769     -4.996304     -4.980877
   0.38400     -5.003045     -4.988691
   0.39030     -5.003672     -4.994023
   0.39661     -5.004293     -4.994636
   0.40291     -5.004905     -4.995237
   0.40921     -5.005505     -4.995822
   0.41552     -5.006091     -4.996390
   0.42182     -5.006660     -4.996939
   0.42813     -5.007213     -4.997469
   0.43443     -5.007747     -4.997977
   0.44074     -5.008119     -4.998464
   0.44704     -5.007768     -4.998929
   0.45334     -5.007358     -4.998794
   0.45965     -5.006883     -4.998291
   0.46595     -5.006338     -4.997712
   0.47226     -5.005713     -4.997049
   0.47856     -5.005001     -4.996290
   0.48486     -5.004191     -4.995427
   0.48486     -5.004191     -4.995427
   0.49366     -5.004492     -4.996810
   0.50245     -5.004590     -4.998066
   0.51124     -5.004516     -4.997384
   0.52003     -5.004290     -4.995994
   0.52882     -5.003930     -4.994558
   0.53761     -5.003443     -4.993072
   0.54641     -5.002837     -4.991533
   0.55520     -5.002112     -4.989937
   0.56399     -5.001267     -4.988279
   0.57278     -5.000297     -4.986552
   0.58157     -4.999194     -4.984750
   0.59036     -4.997947     -4.982864
   0.59916     -4.996544     -4.980886
   0.60795     -4.994967     -4.978808
   0.61674     -4.993197     -4.970709
   0.62553     -4.991213     -4.959612
   0.63432     -4.988992     -4.949714
   0.64311     -4.986512     -4.945423
   0.65190     -4.983754     -4.940963
   0.66070     -4.980703     -4.936360
   0.66949     -4.977360     -4.931648
   0.67828     -4.973738     -4.926873
   0.68707     -4.969870     -4.922099
   0.69586     -4.965810     -4.917414
   0.70465     -4.961628     -4.912962
   0.71345     -4.957405     -4.909021
   0.72224     -4.953225     -4.906266
   0.73103     -4.949169     -4.906496
   0.73982     -4.945308     -4.912023
   0.74861     -4.941704     -4.921057
   0.75740     -4.938402     -4.928883
   0.76619     -4.935440     -4.926389
   0.77499     -4.932842     -4.924173
   0.78378     -4.930627     -4.922259
   0.79257     -4.928805     -4.920669
   0.80136     -4.927383     -4.919417
   0.81015     -4.926366     -4.918515
   0.81894     -4.925755     -4.917971
   0.82774     -4.925551     -4.917789
 
# Band-Index   36
   0.82774     -4.904138     -4.893506
   0.81894     -4.903878     -4.892391
   0.81015     -4.903005     -4.888847
   0.80136     -4.901242     -4.882379
   0.79257     -4.898167     -4.872521
   0.78378     -4.893336     -4.871426
   0.77499     -4.886490     -4.873881
   0.76619     -4.877659     -4.876591
   0.75740     -4.867082     -4.879368
   0.74861     -4.855050     -4.881772
   0.73982     -4.847530     -4.882575
   0.73103     -4.851850     -4.878832
   0.72224     -4.856572     -4.868874
   0.71345     -4.861691     -4.862307
   0.70465     -4.867199     -4.870210
   0.69586     -4.873084     -4.878611
   0.68707     -4.879333     -4.887484
   0.67828     -4.885929     -4.896797
   0.66949     -4.892849     -4.906515
   0.66070     -4.900067     -4.916600
   0.65190     -4.907548     -4.927007
   0.64311     -4.915251     -4.937685
   0.63432     -4.923125     -4.948576
   0.62553     -4.931107     -4.953820
   0.61674     -4.939123     -4.957730
   0.60795     -4.947081     -4.961441
   0.59916     -4.954876     -4.964951
   0.59036     -4.962386     -4.968266
   0.58157     -4.969482     -4.971391
   0.57278     -4.976030     -4.974333
   0.56399     -4.981912     -4.977103
   0.55520     -4.987041     -4.979707
   0.54641     -4.991376     -4.982155
   0.53761     -4.994929     -4.984454
   0.52882     -4.997758     -4.986611
   0.52003     -4.999949     -4.988632
   0.51124     -5.001600     -4.990522
   0.50245     -5.002805     -4.992283
   0.49366     -5.003646     -4.993918
   0.48486     -5.004191     -4.995427
   0.48486     -5.004191     -4.995427
   0.47856     -5.003273     -4.994446
   0.47226     -5.002234     -4.993335
   0.46595     -5.001062     -4.992077
   0.45965     -4.999740     -4.990656
   0.45334     -4.998252     -4.989054
   0.44704     -4.996581     -4.987250
   0.44074     -4.994709     -4.985226
   0.43443     -4.992615     -4.982961
   0.42813     -4.990281     -4.980435
   0.42182     -4.987691     -4.977631
   0.41552     -4.984828     -4.974535
   0.40921     -4.981683     -4.971138
   0.40291     -4.978249     -4.967439
   0.39661     -4.974527     -4.963439
   0.39030     -4.970524     -4.959152
   0.38400     -4.966256     -4.954598
   0.37769     -4.961747     -4.949802
   0.37139     -4.957027     -4.944801
   0.36508     -4.952133     -4.939634
   0.35878     -4.947110     -4.934348
   0.35248     -4.942003     -4.928990
   0.34617     -4.936865     -4.923613
   0.33987     -4.931747     -4.918271
   0.33356     -4.926702     -4.913017
   0.32726     -4.921783     -4.907904
   0.32095     -4.917041     -4.902983
   0.31465     -4.912525     -4.898302
   0.30835     -4.908279     -4.893907
   0.30204     -4.904345     -4.889839
   0.29574     -4.900760     -4.886133
   0.28943     -4.897556     -4.882823
   0.28313     -4.894760     -4.879935
   0.27682     -4.892395     -4.877490
   0.27052     -4.890477     -4.875505
   0.26422     -4.889019     -4.873991
   0.25791     -4.888029     -4.872956
   0.25161     -4.887512     -4.872403
   0.24530     -4.887469     -4.872331
   0.23900     -4.887892     -4.872730
   0.23900     -4.887892     -4.872730
   0.23287     -4.887131     -4.871962
   0.22674     -4.886305     -4.871125
   0.22061     -4.885416     -4.870226
   0.21449     -4.884460     -4.869258
   0.20836     -4.883431     -4.868219
   0.20223     -4.882327     -4.867105
   0.19610     -4.881144     -4.865911
   0.18997     -4.879878     -4.864635
   0.18385     -4.878526     -4.863273
   0.17772     -4.877086     -4.861823
   0.17159     -4.875556     -4.860283
   0.16546     -4.873935     -4.858652
   0.15933     -4.872222     -4.856930
   0.15320     -4.870418     -4.855117
   0.14708     -4.868525     -4.853215
   0.14095     -4.866547     -4.851229
   0.13482     -4.864489     -4.849163
   0.12869     -4.862357     -4.847023
   0.12256     -4.860160     -4.844818
   0.11644     -4.857908     -4.842559
   0.11031     -4.855613     -4.840257
   0.10418     -4.853290     -4.837927
   0.09805     -4.850954     -4.835584
   0.09192     -4.848621     -4.833246
   0.08579     -4.846312     -4.830930
   0.07967     -4.844044     -4.828657
   0.07354     -4.841839     -4.833620
   0.06741     -4.851248     -4.842738
   0.06128     -4.859488     -4.849505
   0.05515     -4.865533     -4.856252
   0.04903     -4.869841     -4.863077
   0.04290     -4.875678     -4.869402
   0.03677     -4.882135     -4.875178
   0.03064     -4.888039     -4.880340
   0.02451     -4.893286     -4.884806
   0.01838     -4.897730     -4.888471
   0.01226     -4.901171     -4.891217
   0.00613     -4.903375     -4.892925
   0.00000     -4.904138     -4.893506
 
# Band-Index   37
   0.00000     -4.879363     -4.865426
   0.00613     -4.879269     -4.865348
   0.01226     -4.878981     -4.865108
   0.01838     -4.878473     -4.864689
   0.02451     -4.877704     -4.864057
   0.03064     -4.876602     -4.863158
   0.03677     -4.875055     -4.861908
   0.04290     -4.872889     -4.860174
   0.04903     -4.868736     -4.857753
   0.05515     -4.861356     -4.854340
   0.06128     -4.853570     -4.848964
   0.06741     -4.845400     -4.841238
   0.07354     -4.840591     -4.833098
   0.07967     -4.827965     -4.824561
   0.08579     -4.818723     -4.815640
   0.09192     -4.809142     -4.806347
   0.09805     -4.799230     -4.796695
   0.10418     -4.788995     -4.786693
   0.11031     -4.778443     -4.776350
   0.11644     -4.767582     -4.765677
   0.12256     -4.756421     -4.754684
   0.12869     -4.744968     -4.743381
   0.13482     -4.733232     -4.731778
   0.14095     -4.721222     -4.719888
   0.14708     -4.708951     -4.707720
   0.15320     -4.696429     -4.695289
   0.15933     -4.683669     -4.682607
   0.16546     -4.670685     -4.669689
   0.17159     -4.657492     -4.656550
   0.17772     -4.644105     -4.643207
   0.18385     -4.630541     -4.629676
   0.18997     -4.616820     -4.615978
   0.19610     -4.602961     -4.602131
   0.20223     -4.588987     -4.588159
   0.20836     -4.574920     -4.574085
   0.21449     -4.560785     -4.559933
   0.22061     -4.546610     -4.545730
   0.22674     -4.532424     -4.531507
   0.23287     -4.518258     -4.517292
   0.23900     -4.504145     -4.503122
   0.23900     -4.504145     -4.503122
   0.24530     -4.510862     -4.510028
   0.25161     -4.516824     -4.516170
   0.25791     -4.521985     -4.521498
   0.26422     -4.526307     -4.525976
   0.27052     -4.529761     -4.529574
   0.27682     -4.532330     -4.532272
   0.28313     -4.534005     -4.534062
   0.28943     -4.534788     -4.534946
   0.29574     -4.534691     -4.534935
   0.30204     -4.533736     -4.534051
   0.30835     -4.531952     -4.532325
   0.31465     -4.529376     -4.529792
   0.32095     -4.526049     -4.526497
   0.32726     -4.522020     -4.522486
   0.33356     -4.517335     -4.517808
   0.33987     -4.512046     -4.512516
   0.34617     -4.506204     -4.506661
   0.35248     -4.499858     -4.500293
   0.35878     -4.493058     -4.493463
   0.36508     -4.485851     -4.486218
   0.37139     -4.478283     -4.478603
   0.37769     -4.470396     -4.470663
   0.38400     -4.466558     -4.462437
   0.39030     -4.464194     -4.458642
   0.39661     -4.461486     -4.455873
   0.40291     -4.458449     -4.452774
   0.40921     -4.455097     -4.449359
   0.41552     -4.451443     -4.445643
   0.42182     -4.447500     -4.441638
   0.42813     -4.443281     -4.437358
   0.43443     -4.438801     -4.432815
   0.44074     -4.434071     -4.428022
   0.44704     -4.429104     -4.422993
   0.45334     -4.423916     -4.417742
   0.45965     -4.418518     -4.412280
   0.46595     -4.412927     -4.406624
   0.47226     -4.407157     -4.400789
   0.47856     -4.401226     -4.394791
   0.48486     -4.395152     -4.388649
   0.48486     -4.395152     -4.388649
   0.49366     -4.395820     -4.400889
   0.50245     -4.396156     -4.414220
   0.51124     -4.396150     -4.428565
   0.52003     -4.395795     -4.443846
   0.52882     -4.403775     -4.459979
   0.53761     -4.421621     -4.476876
   0.54641     -4.439876     -4.494451
   0.55520     -4.458488     -4.512617
   0.56399     -4.477408     -4.531288
   0.57278     -4.496584     -4.550383
   0.58157     -4.515963     -4.569823
   0.59036     -4.535494     -4.589534
   0.59916     -4.555124     -4.609444
   0.60795     -4.574800     -4.629484
   0.61674     -4.594472     -4.649590
   0.62553     -4.614089     -4.669696
   0.63432     -4.633603     -4.689742
   0.64311     -4.652965     -4.709665
   0.65190     -4.672128     -4.729401
   0.66070     -4.691047     -4.748884
   0.66949     -4.709675     -4.768043
   0.67828     -4.727965     -4.786797
   0.68707     -4.745871     -4.805049
   0.69586     -4.763340     -4.822671
   0.70465     -4.780317     -4.839474
   0.71345     -4.796738     -4.855125
   0.72224     -4.812528     -4.854926
   0.73103     -4.827594     -4.848084
   0.73982     -4.841819     -4.841800
   0.74861     -4.843617     -4.836086
   0.75740     -4.840113     -4.830953
   0.76619     -4.846638     -4.826410
   0.77499     -4.857881     -4.842804
   0.78378     -4.866035     -4.859206
   0.79257     -4.871669     -4.869327
   0.80136     -4.875393     -4.867646
   0.81015     -4.877708     -4.866420
   0.81894     -4.878965     -4.865675
   0.82774     -4.879363     -4.865426
 
# Band-Index   38
   0.82774     -4.826926     -4.811493
   0.81894     -4.827132     -4.811799
   0.81015     -4.827749     -4.812714
   0.80136     -4.828779     -4.814240
   0.79257     -4.830220     -4.816375
   0.78378     -4.832074     -4.819117
   0.77499     -4.834341     -4.822463
   0.76619     -4.837021     -4.823865
   0.75740     -4.831988     -4.802901
   0.74861     -4.813999     -4.780316
   0.73982     -4.793069     -4.756417
   0.73103     -4.769744     -4.731445
   0.72224     -4.744565     -4.705598
   0.71345     -4.718004     -4.679052
   0.70465     -4.690453     -4.651975
   0.69586     -4.662237     -4.624535
   0.68707     -4.633635     -4.596913
   0.67828     -4.604897     -4.569307
   0.66949     -4.576247     -4.541943
   0.66070     -4.547898     -4.515080
   0.65190     -4.520049     -4.489013
   0.64311     -4.492887     -4.464076
   0.63432     -4.466583     -4.440634
   0.62553     -4.441287     -4.419065
   0.61674     -4.417129     -4.399728
   0.60795     -4.394208     -4.382925
   0.59916     -4.375406     -4.368857
   0.59036     -4.379326     -4.357603
   0.58157     -4.382806     -4.349118
   0.57278     -4.385857     -4.343257
   0.56399     -4.388492     -4.339820
   0.55520     -4.390721     -4.338589
   0.54641     -4.392557     -4.339353
   0.53761     -4.394008     -4.341928
   0.52882     -4.395084     -4.346162
   0.52003     -4.389309     -4.351933
   0.51124     -4.391226     -4.359142
   0.50245     -4.392846     -4.367710
   0.49366     -4.394157     -4.377567
   0.48486     -4.395152     -4.388649
   0.48486     -4.395152     -4.388649
   0.47856     -4.388956     -4.382383
   0.47226     -4.382661     -4.376017
   0.46595     -4.376294     -4.369577
   0.45965     -4.369888     -4.363095
   0.45334     -4.364107     -4.362912
   0.44704     -4.373055     -4.372072
   0.44074     -4.382099     -4.381304
   0.43443     -4.391202     -4.390573
   0.42813     -4.400330     -4.399849
   0.42182     -4.409450     -4.409101
   0.41552     -4.418530     -4.418301
   0.40921     -4.427540     -4.427417
   0.40291     -4.436448     -4.436421
   0.39661     -4.445222     -4.445281
   0.39030     -4.453828     -4.453964
   0.38400     -4.462231     -4.461067
   0.37769     -4.468563     -4.463134
   0.37139     -4.470196     -4.464826
   0.36508     -4.471442     -4.466130
   0.35878     -4.472286     -4.467029
   0.35248     -4.472713     -4.467510
   0.34617     -4.472711     -4.467557
   0.33987     -4.472266     -4.467158
   0.33356     -4.471367     -4.466300
   0.32726     -4.470005     -4.464973
   0.32095     -4.468174     -4.463170
   0.31465     -4.465869     -4.460885
   0.30835     -4.463091     -4.458118
   0.30204     -4.459841     -4.454871
   0.29574     -4.456129     -4.451152
   0.28943     -4.451966     -4.446971
   0.28313     -4.447370     -4.442347
   0.27682     -4.451253     -4.448910
   0.27052     -4.461234     -4.459131
   0.26422     -4.470843     -4.468972
   0.25791     -4.480007     -4.478360
   0.25161     -4.488656     -4.487225
   0.24530     -4.496723     -4.495500
   0.23900     -4.504143     -4.503119
   0.23900     -4.504143     -4.503119
   0.23287     -4.490119     -4.489026
   0.22674     -4.476218     -4.475046
   0.22061     -4.462483     -4.461220
   0.21449     -4.450135     -4.447589
   0.20836     -4.463098     -4.458875
   0.20223     -4.476804     -4.472844
   0.19610     -4.491246     -4.487538
   0.18997     -4.506401     -4.502933
   0.18385     -4.522234     -4.518990
   0.17772     -4.538702     -4.535661
   0.17159     -4.555751     -4.552890
   0.16546     -4.573319     -4.570615
   0.15933     -4.591340     -4.588768
   0.15320     -4.609744     -4.607278
   0.14708     -4.628460     -4.626072
   0.14095     -4.647412     -4.645074
   0.13482     -4.666522     -4.664205
   0.12869     -4.685711     -4.683379
   0.12256     -4.704891     -4.702506
   0.11644     -4.723968     -4.721481
   0.11031     -4.742830     -4.740181
   0.10418     -4.761347     -4.758452
   0.09805     -4.779349     -4.776091
   0.09192     -4.796615     -4.792828
   0.08579     -4.812848     -4.808299
   0.07967     -4.827658     -4.822050
   0.07354     -4.836861     -4.826445
   0.06741     -4.839716     -4.824317
   0.06128     -4.837696     -4.822292
   0.05515     -4.835799     -4.820390
   0.04903     -4.834044     -4.818631
   0.04290     -4.832450     -4.817032
   0.03677     -4.831032     -4.815610
   0.03064     -4.829805     -4.814381
   0.02451     -4.828784     -4.813356
   0.01838     -4.827978     -4.812548
   0.01226     -4.827396     -4.811964
   0.00613     -4.827044     -4.811611
   0.00000     -4.826926     -4.811493
 
# Band-Index   39
   0.00000     -4.265295     -4.258069
   0.00613     -4.265329     -4.258109
   0.01226     -4.265432     -4.258233
   0.01838     -4.265608     -4.258443
   0.02451     -4.265864     -4.258747
   0.03064     -4.266210     -4.259156
   0.03677     -4.266660     -4.259683
   0.04290     -4.267230     -4.260345
   0.04903     -4.267940     -4.261162
   0.05515     -4.268813     -4.262158
   0.06128     -4.269877     -4.263360
   0.06741     -4.271163     -4.264801
   0.07354     -4.272705     -4.266515
   0.07967     -4.274543     -4.268541
   0.08579     -4.276718     -4.270919
   0.09192     -4.279275     -4.273693
   0.09805     -4.282260     -4.276908
   0.10418     -4.285718     -4.280609
   0.11031     -4.289695     -4.284837
   0.11644     -4.294232     -4.289632
   0.12256     -4.299367     -4.295028
   0.12869     -4.305130     -4.301053
   0.13482     -4.311543     -4.307726
   0.14095     -4.318619     -4.315058
   0.14708     -4.326363     -4.323050
   0.15320     -4.334770     -4.331694
   0.15933     -4.343823     -4.340976
   0.16546     -4.353501     -4.350869
   0.17159     -4.363773     -4.361345
   0.17772     -4.374605     -4.372368
   0.18385     -4.385956     -4.383897
   0.18997     -4.397785     -4.395889
   0.19610     -4.410044     -4.408300
   0.20223     -4.422690     -4.421084
   0.20836     -4.435675     -4.434196
   0.21449     -4.448955     -4.445647
   0.22061     -4.437911     -4.433159
   0.22674     -4.426408     -4.421399
   0.23287     -4.415596     -4.410340
   0.23900     -4.405440     -4.399952
   0.23900     -4.405440     -4.399952
   0.24530     -4.412220     -4.406824
   0.25161     -4.418807     -4.413495
   0.25791     -4.425155     -4.419919
   0.26422     -4.431221     -4.426054
   0.27052     -4.436969     -4.431859
   0.27682     -4.442362     -4.437301
   0.28313     -4.440974     -4.438384
   0.28943     -4.430474     -4.427629
   0.29574     -4.419835     -4.416725
   0.30204     -4.409137     -4.405755
   0.30835     -4.398469     -4.394804
   0.31465     -4.387922     -4.383965
   0.32095     -4.377595     -4.373336
   0.32726     -4.367596     -4.363023
   0.33356     -4.358043     -4.353146
   0.33987     -4.349068     -4.343838
   0.34617     -4.340814     -4.335245
   0.35248     -4.333439     -4.327530
   0.35878     -4.327107     -4.320867
   0.36508     -4.321978     -4.315425
   0.37139     -4.318184     -4.311354
   0.37769     -4.315814     -4.308753
   0.38400     -4.314886     -4.307654
   0.39030     -4.315348     -4.308004
   0.39661     -4.317078     -4.309680
   0.40291     -4.319915     -4.312508
   0.40921     -4.323677     -4.316296
   0.41552     -4.328187     -4.320858
   0.42182     -4.333286     -4.326022
   0.42813     -4.338834     -4.331645
   0.43443     -4.344714     -4.337605
   0.44074     -4.350832     -4.343803
   0.44704     -4.357108     -4.350159
   0.45334     -4.363477     -4.356608
   0.45965     -4.355294     -4.353861
   0.46595     -4.346663     -4.344959
   0.47226     -4.338265     -4.336254
   0.47856     -4.330155     -4.327799
   0.48486     -4.322401     -4.319656
   0.48486     -4.322401     -4.319656
   0.49366     -4.337449     -4.320559
   0.50245     -4.353170     -4.321525
   0.51124     -4.369500     -4.322603
   0.52003     -4.386385     -4.323826
   0.52882     -4.387108     -4.325208
   0.53761     -4.384639     -4.326738
   0.54641     -4.381924     -4.328375
   0.55520     -4.378989     -4.330054
   0.56399     -4.375866     -4.331695
   0.57278     -4.372593     -4.333207
   0.58157     -4.369215     -4.334503
   0.59036     -4.365777     -4.335499
   0.59916     -4.372596     -4.336126
   0.60795     -4.371035     -4.336327
   0.61674     -4.366200     -4.336059
   0.62553     -4.360893     -4.335294
   0.63432     -4.355103     -4.334016
   0.64311     -4.348824     -4.332223
   0.65190     -4.342052     -4.329925
   0.66070     -4.337786     -4.327143
   0.66949     -4.333810     -4.323907
   0.67828     -4.329609     -4.320256
   0.68707     -4.325181     -4.316238
   0.69586     -4.320544     -4.311906
   0.70465     -4.315726     -4.307322
   0.71345     -4.310771     -4.302550
   0.72224     -4.305733     -4.297661
   0.73103     -4.300674     -4.292727
   0.73982     -4.295664     -4.287828
   0.74861     -4.290776     -4.283041
   0.75740     -4.286092     -4.278450
   0.76619     -4.281692     -4.274137
   0.77499     -4.277660     -4.270185
   0.78378     -4.274078     -4.266675
   0.79257     -4.271023     -4.263681
   0.80136     -4.268566     -4.261273
   0.81015     -4.266764     -4.259508
   0.81894     -4.265665     -4.258431
   0.82774     -4.265295     -4.258069
 
# Band-Index   40
   0.82774     -4.183288     -4.174881
   0.81894     -4.183231     -4.175229
   0.81015     -4.183060     -4.176272
   0.80136     -4.187704     -4.177992
   0.79257     -4.193927     -4.180368
   0.78378     -4.201475     -4.183366
   0.77499     -4.210084     -4.186946
   0.76619     -4.219499     -4.191061
   0.75740     -4.229481     -4.195657
   0.74861     -4.239818     -4.200675
   0.73982     -4.250326     -4.206055
   0.73103     -4.260851     -4.211730
   0.72224     -4.271267     -4.217637
   0.71345     -4.281470     -4.223709
   0.70465     -4.291380     -4.229884
   0.69586     -4.300933     -4.236099
   0.68707     -4.310080     -4.242297
   0.67828     -4.318786     -4.248423
   0.66949     -4.327026     -4.254430
   0.66070     -4.334784     -4.260272
   0.65190     -4.341558     -4.265911
   0.64311     -4.345161     -4.271316
   0.63432     -4.348644     -4.276457
   0.62553     -4.352061     -4.281315
   0.61674     -4.355462     -4.285871
   0.60795     -4.358878     -4.290114
   0.59916     -4.362321     -4.294036
   0.59036     -4.352336     -4.297635
   0.58157     -4.333451     -4.300910
   0.57278     -4.315962     -4.303867
   0.56399     -4.299923     -4.306513
   0.55520     -4.285522     -4.308860
   0.54641     -4.273373     -4.310923
   0.53761     -4.265414     -4.312723
   0.52882     -4.265130     -4.314282
   0.52003     -4.272013     -4.315628
   0.51124     -4.282468     -4.316797
   0.50245     -4.294711     -4.317827
   0.49366     -4.308110     -4.318763
   0.48486     -4.322401     -4.319656
   0.48486     -4.322401     -4.319656
   0.47856     -4.315071     -4.311896
   0.47226     -4.308244     -4.304599
   0.46595     -4.301997     -4.297850
   0.45965     -4.296403     -4.291737
   0.45334     -4.291524     -4.286339
   0.44704     -4.287399     -4.281720
   0.44074     -4.284045     -4.277918
   0.43443     -4.281451     -4.274938
   0.42813     -4.279581     -4.272754
   0.42182     -4.278386     -4.271316
   0.41552     -4.277808     -4.270560
   0.40921     -4.277790     -4.270419
   0.40291     -4.278278     -4.270830
   0.39661     -4.279228     -4.271737
   0.39030     -4.280602     -4.273097
   0.38400     -4.282374     -4.274874
   0.37769     -4.284521     -4.277044
   0.37139     -4.287031     -4.279588
   0.36508     -4.289892     -4.282494
   0.35878     -4.293099     -4.285755
   0.35248     -4.296648     -4.289365
   0.34617     -4.300536     -4.293321
   0.33987     -4.304759     -4.297619
   0.33356     -4.309314     -4.302255
   0.32726     -4.314194     -4.307222
   0.32095     -4.319392     -4.312511
   0.31465     -4.324894     -4.318111
   0.30835     -4.330687     -4.324005
   0.30204     -4.336751     -4.330174
   0.29574     -4.343064     -4.336595
   0.28943     -4.349597     -4.343239
   0.28313     -4.356320     -4.350075
   0.27682     -4.363199     -4.357067
   0.27052     -4.370195     -4.364176
   0.26422     -4.377267     -4.371361
   0.25791     -4.384373     -4.378577
   0.25161     -4.391468     -4.385779
   0.24530     -4.398505     -4.392919
   0.23900     -4.405436     -4.399946
   0.23900     -4.405436     -4.399946
   0.23287     -4.395886     -4.390182
   0.22674     -4.386887     -4.380989
   0.22061     -4.378389     -4.372316
   0.21449     -4.370333     -4.364108
   0.20836     -4.362665     -4.356309
   0.20223     -4.355331     -4.348866
   0.19610     -4.348279     -4.341726
   0.18997     -4.341462     -4.334841
   0.18385     -4.334835     -4.328165
   0.17772     -4.328358     -4.321658
   0.17159     -4.321995     -4.315281
   0.16546     -4.315714     -4.309001
   0.15933     -4.309487     -4.302790
   0.15320     -4.303289     -4.296622
   0.14708     -4.297100     -4.290476
   0.14095     -4.290906     -4.284336
   0.13482     -4.284693     -4.278190
   0.12869     -4.278456     -4.272028
   0.12256     -4.272189     -4.265847
   0.11644     -4.265896     -4.259648
   0.11031     -4.259581     -4.253437
   0.10418     -4.253257     -4.247223
   0.09805     -4.246939     -4.241021
   0.09192     -4.240650     -4.234854
   0.08579     -4.234416     -4.228747
   0.07967     -4.228271     -4.222732
   0.07354     -4.222253     -4.216847
   0.06741     -4.216406     -4.211134
   0.06128     -4.210780     -4.205641
   0.05515     -4.205429     -4.200421
   0.04903     -4.200411     -4.195529
   0.04290     -4.195787     -4.191024
   0.03677     -4.191617     -4.186964
   0.03064     -4.187964     -4.183410
   0.02451     -4.184883     -4.180414
   0.01838     -4.183174     -4.178027
   0.01226     -4.183238     -4.176290
   0.00613     -4.183276     -4.175235
   0.00000     -4.183288     -4.174881
 
# Band-Index   41
   0.00000     -4.179189     -4.173321
   0.00613     -4.179553     -4.173312
   0.01226     -4.180640     -4.173285
   0.01838     -4.182427     -4.173237
   0.02451     -4.183078     -4.173165
   0.03064     -4.182944     -4.173063
   0.03677     -4.182767     -4.172924
   0.04290     -4.182538     -4.172740
   0.04903     -4.182245     -4.172500
   0.05515     -4.181878     -4.172193
   0.06128     -4.181424     -4.171806
   0.06741     -4.180866     -4.171325
   0.07354     -4.180190     -4.170733
   0.07967     -4.179376     -4.170012
   0.08579     -4.178405     -4.169144
   0.09192     -4.177255     -4.168108
   0.09805     -4.175902     -4.166879
   0.10418     -4.174321     -4.165435
   0.11031     -4.172484     -4.163747
   0.11644     -4.170361     -4.161787
   0.12256     -4.167920     -4.159525
   0.12869     -4.165125     -4.156926
   0.13482     -4.161940     -4.153955
   0.14095     -4.158326     -4.150574
   0.14708     -4.154241     -4.146744
   0.15320     -4.149643     -4.142424
   0.15933     -4.144487     -4.137570
   0.16546     -4.138731     -4.132141
   0.17159     -4.132332     -4.126095
   0.17772     -4.125252     -4.119393
   0.18385     -4.117457     -4.112000
   0.18997     -4.108920     -4.103888
   0.19610     -4.099623     -4.095036
   0.20223     -4.089560     -4.085435
   0.20836     -4.078737     -4.075087
   0.21449     -4.067176     -4.064008
   0.22061     -4.060009     -4.054673
   0.22674     -4.055766     -4.050572
   0.23287     -4.051268     -4.046222
   0.23900     -4.046506     -4.041615
   0.23900     -4.046506     -4.041615
   0.24530     -4.047811     -4.042949
   0.25161     -4.050049     -4.045213
   0.25791     -4.053039     -4.048224
   0.26422     -4.056612     -4.051818
   0.27052     -4.060628     -4.055854
   0.27682     -4.064971     -4.060218
   0.28313     -4.069747     -4.064817
   0.28943     -4.076631     -4.071572
   0.29574     -4.083901     -4.078872
   0.30204     -4.091409     -4.086424
   0.30835     -4.099024     -4.094099
   0.31465     -4.106630     -4.101780
   0.32095     -4.114117     -4.109356
   0.32726     -4.121375     -4.116718
   0.33356     -4.128291     -4.123753
   0.33987     -4.134742     -4.130338
   0.34617     -4.140597     -4.136336
   0.35248     -4.145709     -4.141598
   0.35878     -4.149928     -4.145966
   0.36508     -4.153107     -4.149279
   0.37139     -4.155121     -4.151401
