#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.45249    -12.311229    -12.311151
   2.40180    -12.306193    -12.306116
   2.35111    -12.301848    -12.301770
   2.30042    -12.298324    -12.298246
   2.24974    -12.295730    -12.295653
   2.19905    -12.294143    -12.294065
   2.14836    -12.293611    -12.293533
   2.14836    -12.293611    -12.293533
   2.09460    -12.294987    -12.294909
   2.04083    -12.299074    -12.298996
   1.98707    -12.305713    -12.305636
   1.93331    -12.314663    -12.314586
   1.87954    -12.325590    -12.325513
   1.82578    -12.338091    -12.338014
   1.77202    -12.351720    -12.351643
   1.71825    -12.365987    -12.365910
   1.66449    -12.380398    -12.380322
   1.61073    -12.394453    -12.394377
   1.55696    -12.407671    -12.407595
   1.50320    -12.419616    -12.419540
   1.44944    -12.418763    -12.418687
   1.39567    -12.396687    -12.396611
   1.34191    -12.377510    -12.377433
   1.28815    -12.361676    -12.361599
   1.23438    -12.351257    -12.351180
   1.18062    -12.356476    -12.356399
   1.12686    -12.361379    -12.361303
   1.12686    -12.361379    -12.361303
   1.10893    -12.362922    -12.362845
   1.09101    -12.364410    -12.364333
   1.07309    -12.365842    -12.365765
   1.05517    -12.367212    -12.367135
   1.03725    -12.368514    -12.368438
   1.01933    -12.369746    -12.369669
   1.00141    -12.370905    -12.370828
   0.98349    -12.371983    -12.371907
   0.96557    -12.372981    -12.372905
   0.94764    -12.373894    -12.373818
   0.92972    -12.374720    -12.374644
   0.91180    -12.375456    -12.375379
   0.89388    -12.376098    -12.376021
   0.87596    -12.376644    -12.376567
   0.85804    -12.377094    -12.377017
   0.84012    -12.377445    -12.377369
   0.82220    -12.377697    -12.377620
   0.80428    -12.377846    -12.377770
   0.78635    -12.377897    -12.377820
   0.78635    -12.377897    -12.377820
   0.74497    -12.377335    -12.377259
   0.70358    -12.375664    -12.375587
   0.66219    -12.372923    -12.372847
   0.62081    -12.369187    -12.369110
   0.57942    -12.364547    -12.364471
   0.53803    -12.359131    -12.359055
   0.49664    -12.353074    -12.352997
   0.45526    -12.346536    -12.346459
   0.41387    -12.339695    -12.339618
   0.37248    -12.332735    -12.332658
   0.33110    -12.325847    -12.325770
   0.28971    -12.319218    -12.319141
   0.24832    -12.313032    -12.312954
   0.20694    -12.307462    -12.307384
   0.16555    -12.302670    -12.302592
   0.12416    -12.298791    -12.298713
   0.08277    -12.295940    -12.295862
   0.04139    -12.294195    -12.294117
   0.00000    -12.293611    -12.293533
 
# Band-Index    3
   0.00000    -12.293611    -12.293533
   0.04139    -12.294195    -12.294117
   0.08277    -12.295940    -12.295862
   0.12416    -12.298791    -12.298713
   0.16555    -12.302670    -12.302592
   0.20694    -12.307462    -12.307384
   0.24832    -12.313032    -12.312954
   0.28971    -12.319218    -12.319141
   0.33110    -12.325847    -12.325770
   0.37248    -12.332735    -12.332658
   0.41387    -12.339695    -12.339618
   0.45526    -12.346536    -12.346459
   0.49664    -12.353074    -12.352997
   0.53803    -12.359131    -12.359055
   0.57942    -12.364547    -12.364471
   0.62081    -12.369187    -12.369110
   0.66219    -12.372923    -12.372847
   0.70358    -12.375664    -12.375587
   0.74497    -12.377335    -12.377259
   0.78635    -12.377897    -12.377820
   0.78635    -12.377897    -12.377820
   0.80428    -12.377846    -12.377770
   0.82220    -12.377697    -12.377620
   0.84012    -12.377445    -12.377369
   0.85804    -12.377094    -12.377017
   0.87596    -12.376644    -12.376567
   0.89388    -12.376098    -12.376021
   0.91180    -12.375456    -12.375379
   0.92972    -12.374720    -12.374644
   0.94764    -12.373894    -12.373818
   0.96557    -12.372981    -12.372905
