#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.39616     -9.580681     -9.580481
   2.34663     -9.449028     -9.448828
   2.29711     -9.306876     -9.306675
   2.24758     -9.154662     -9.154461
   2.19806     -8.993041     -8.992839
   2.14854     -8.822938     -8.822734
   2.09901     -8.645635     -8.645429
   2.09901     -8.645635     -8.645429
   2.04648     -8.911395     -8.911192
   1.99395     -9.166281     -9.166080
   1.94143     -9.408724     -9.408526
   1.88890     -9.637496     -9.637300
   1.83637     -9.851620     -9.851426
   1.78384    -10.050308    -10.050116
   1.73131    -10.232932    -10.232741
   1.67878    -10.398984    -10.398795
   1.62626    -10.548057    -10.547869
   1.57373    -10.679827    -10.679641
   1.52120    -10.794043    -10.793857
   1.46867    -10.890515    -10.890331
   1.41614    -10.881332    -10.881147
   1.36361    -10.689166    -10.688977
   1.31109    -10.499889    -10.499695
   1.25856    -10.322317    -10.322118
   1.20603    -10.191845    -10.191642
   1.15350    -10.259996    -10.259795
   1.10097    -10.323044    -10.322846
   1.10097    -10.323044    -10.322846
   1.08346    -10.342680    -10.342482
   1.06595    -10.361544    -10.361347
   1.04844    -10.379588    -10.379392
   1.03093    -10.396768    -10.396572
   1.01342    -10.413039    -10.412844
   0.99591    -10.428364    -10.428170
   0.97841    -10.442704    -10.442510
   0.96090    -10.456025    -10.455832
   0.94339    -10.468295    -10.468102
   0.92588    -10.479485    -10.479292
   0.90837    -10.489567    -10.489374
   0.89086    -10.498519    -10.498327
   0.87335    -10.506318    -10.506126
   0.85584    -10.512948    -10.512757
   0.83833    -10.518394    -10.518203
   0.82082    -10.522642    -10.522451
   0.80331    -10.525683    -10.525492
   0.78580    -10.527510    -10.527319
   0.76829    -10.528120    -10.527929
   0.76829    -10.528120    -10.527929
   0.72786    -10.522568    -10.522377
   0.68742    -10.505915    -10.505724
   0.64698    -10.478187    -10.477996
   0.60655    -10.439426    -10.439234
   0.56611    -10.389687    -10.389495
   0.52567    -10.329052    -10.328860
   0.48524    -10.257618    -10.257426
   0.44480    -10.175513    -10.175320
   0.40436    -10.082889    -10.082695
   0.36393     -9.979932     -9.979738
   0.32349     -9.866868     -9.866673
   0.28305     -9.743967     -9.743770
   0.24262     -9.611556     -9.611359
   0.20218     -9.470025     -9.469826
   0.16175     -9.319839     -9.319640
   0.12131     -9.161565     -9.161364
   0.08087     -8.995871     -8.995668
   0.04044     -8.823566     -8.823363
   0.00000     -8.645635     -8.645429
 
# Band-Index    3
   0.00000     -8.645635     -8.645429
   0.04044     -8.823566     -8.823363
   0.08087     -8.995871     -8.995668
   0.12131     -9.161565     -9.161364
   0.16175     -9.319839     -9.319640
   0.20218     -9.470025     -9.469826
   0.24262     -9.611556     -9.611359
   0.28305     -9.743967     -9.743770
   0.32349     -9.866868     -9.866673
   0.36393     -9.979932     -9.979738
   0.40436    -10.082889    -10.082695
   0.44480    -10.175513    -10.175320
   0.48524    -10.257618    -10.257426
   0.52567    -10.329052    -10.328860
   0.56611    -10.389687    -10.389495
   0.60655    -10.439426    -10.439234
   0.64698    -10.478187    -10.477996
   0.68742    -10.505915    -10.505724
   0.72786    -10.522568    -10.522377
   0.76829    -10.528120    -10.527929
   0.76829    -10.528120    -10.527929
   0.78580    -10.527510    -10.527319
   0.80331    -10.525683    -10.525492
   0.82082    -10.522642    -10.522451
   0.83833    -10.518394    -10.518203
   0.85584    -10.512948    -10.512757
   0.87335    -10.506318    -10.506126
   0.89086    -10.498519    -10.498327
   0.90837    -10.489567    -10.489374
   0.92588    -10.479485    -10.479292
   0.94339    -10.468295    -10.468102
   0.96090    -10.456025    -10.455832
   0.97841    -10.442704    -10.442510
   0.99591    -10.428364    -10.428170
   1.01342    -10.413039    -10.412844
   1.03093    -10.396768    -10.396572
   1.04844    -10.379588    -10.379392
   1.06595    -10.361544    -10.361347
   1.08346    -10.342680    -10.342482
   1.10097    -10.323044    -10.322846
   1.10097    -10.323044    -10.322846
   1.15350    -10.259996    -10.259795
   1.20603    -10.191845    -10.191642
   1.25856    -10.120052    -10.119848
   1.31109    -10.046009    -10.045803
   1.36361     -9.970905     -9.970697
   1.41614     -9.895575     -9.895366
   1.46867     -9.820384     -9.820175
   1.52120     -9.745169     -9.744960
   1.57373     -9.669277     -9.669068
   1.62626     -9.591678     -9.591470
   1.67878     -9.511121     -9.510914
   1.73131     -9.426299     -9.426094
   1.78384     -9.336004     -9.335799
   1.83637     -9.239226     -9.239023
   1.88890     -9.135247     -9.135044
   1.94143     -9.023681     -9.023478
   1.99395     -8.904528     -8.904325
   2.04648     -8.778210     -8.778005
   2.09901     -8.645635     -8.645429
   2.09901     -8.645635     -8.645429
   2.14854     -8.822938     -8.822734
   2.19806     -8.993041     -8.992839
   2.24758     -9.154662     -9.154461
   2.29711     -9.306876     -9.306675
   2.34663     -9.449028     -9.448828
   2.39616     -9.580681     -9.580481
   2.44568     -9.701577     -9.701377
   2.49521     -9.811600     -9.811399
   2.54473     -9.910759     -9.910559
   2.59425     -9.999163     -9.998962
   2.64378    -10.077007    -10.076806
   2.69330    -10.144559    -10.144356
   2.74283    -10.202120    -10.201917
   2.79235    -10.250035    -10.249831
   2.84188    -10.288646    -10.288441
   2.89140    -10.318278    -10.318073
   2.94092    -10.339219    -10.339013
   2.99045    -10.351688    -10.351482
   3.03997    -10.355830    -10.355624
   3.03997    -10.355830    -10.355624
   3.06019    -10.354463    -10.354257
   3.08041    -10.350362    -10.350156
   3.10063    -10.343532    -10.343325
   3.12085    -10.333973    -10.333767
   3.14106    -10.321692    -10.321486
   3.16128    -10.306695    -10.306489
   3.18150    -10.288989    -10.288782
   3.20172    -10.268583    -10.268376
   3.22194    -10.245489    -10.245282
   3.24215    -10.219719    -10.219512
   3.26237    -10.191287    -10.191080
   3.28259    -10.160210    -10.160003
   3.30281    -10.126507    -10.126300
   3.32303    -10.090199    -10.089991
   3.34325    -10.051307    -10.051099
   3.36346    -10.009862    -10.009653
   3.38368     -9.965888     -9.965680
   3.40390     -9.919419     -9.919210
   3.42412     -9.870494     -9.870285
   3.42412     -9.870494     -9.870285
   3.44434     -9.873699     -9.873490
   3.46456     -9.883220     -9.883012
   3.48477     -9.898789     -9.898581
   3.50499     -9.919981     -9.919774
   3.52521     -9.946260     -9.946054
   3.54543     -9.977014     -9.976809
   3.56565    -10.011597    -10.011393
   3.58586    -10.049359    -10.049156
   3.60608    -10.089675    -10.089473
   3.62630    -10.131954    -10.131754
   3.64652    -10.175659    -10.175460
   3.66674    -10.220299    -10.220102
   3.68696    -10.265439    -10.265243
