#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   4.04882     16.099325     16.099432
   3.97826     15.980700     15.980804
   3.90771     15.862221     15.862324
   3.83715     15.752153     15.752254
   3.76659     15.657404     15.657503
   3.69604     15.583560     15.583658
   3.62548     15.537239     15.537334
   3.55492     15.524016     15.524109
   3.48436     15.550361     15.550452
   3.41381     15.620727     15.620816
   3.34325     15.733572     15.733661
   3.27269     15.876852     15.876942
   3.20213     16.025886     16.025982
   3.13158     16.150603     16.150706
   3.06102     16.227327     16.227435
   2.99046     16.251820     16.251929
   2.99046     16.251820     16.251929
   2.91563     16.212656     16.212763
   2.84079     16.095947     16.096049
   2.76595     15.916563     15.916657
   2.69111     15.707628     15.707717
   2.61628     15.508058     15.508145
   2.54144     15.350930     15.351020
   2.46660     15.251725     15.251819
   2.39176     15.208870     15.208968
   2.31693     15.210608     15.210708
   2.24209     15.246258     15.246359
   2.16725     15.307616     15.307718
   2.09242     15.387692     15.387795
   2.01758     15.480543     15.480646
   1.94274     15.579073     15.579176
   1.86790     15.676306     15.676409
   1.79307     15.763312     15.763414
   1.71823     15.830429     15.830531
   1.64339     15.868358     15.868459
   1.56855     15.870432     15.870531
   1.56855     15.870432     15.870531
   1.54361     15.862883     15.862981
   1.51866     15.851477     15.851574
   1.49372     15.836395     15.836492
   1.46877     15.817776     15.817871
   1.44383     15.796450     15.796545
   1.41888     15.772778     15.772872
   1.39393     15.747331     15.747424
   1.36899     15.721054     15.721145
   1.34404     15.693883     15.693973
   1.31910     15.666858     15.666947
   1.29415     15.640678     15.640767
   1.26921     15.615817     15.615905
   1.24426     15.592615     15.592702
   1.21931     15.572240     15.572326
   1.19437     15.555083     15.555169
   1.16942     15.541337     15.541423
   1.14448     15.531108     15.531193
   1.11953     15.524767     15.524852
   1.09459     15.522670     15.522755
   1.09459     15.522670     15.522755
   1.03698     15.526072     15.526157
   0.97937     15.535616     15.535701
   0.92176     15.551264     15.551350
   0.86415     15.573418     15.573504
   0.80654     15.601752     15.601838
   0.74893     15.636156     15.636243
   0.69132     15.676094     15.676182
   0.63371     15.721424     15.721513
   0.57610     15.771944     15.772034
   0.51849     15.827181     15.827273
   0.46088     15.886177     15.886271
   0.40327     15.947674     15.947769
   0.34566     16.009779     16.009877
   0.28805     16.071024     16.071124
   0.23044     16.128010     16.128112
   0.17283     16.178247     16.178352
   0.11522     16.217677     16.217784
   0.05761     16.243051     16.243159
   0.00000     16.251820     16.251929
 
# Band-Index   23
   0.00000     16.251820     16.251929
   0.05761     16.243051     16.243159
   0.11522     16.217677     16.217784
   0.17283     16.178247     16.178352
   0.23044     16.128010     16.128112
   0.28805     16.071024     16.071124
   0.34566     16.009779     16.009877
   0.40327     15.947674     15.947769
   0.46088     15.886177     15.886271
   0.51849     15.827181     15.827273
   0.57610     15.771944     15.772034
   0.63371     15.721424     15.721513
   0.69132     15.676094     15.676182
   0.74893     15.636156     15.636243
   0.80654     15.601752     15.601838
   0.86415     15.573418     15.573504
   0.92176     15.551264     15.551350
   0.97937     15.535616     15.535701
   1.03698     15.526072     15.526157
   1.09459     15.522670     15.522755
   1.09459     15.522670     15.522755
   1.11953     15.524767     15.524852
   1.14448     15.531108     15.531193
   1.16942     15.541337     15.541423
   1.19437     15.555083     15.555169
   1.21931     15.572240     15.572326
   1.24426     15.592615     15.592702
   1.26921     15.615817     15.615905
   1.29415     15.640678     15.640767
   1.31910     15.666858     15.666947
   1.34404     15.693883     15.693973
   1.36899     15.721054     15.721145
   1.39393     15.747331     15.747424
   1.41888     15.772778     15.772872
   1.44383     15.796450     15.796545
   1.46877     15.817776     15.817871
   1.49372     15.836395     15.836492
   1.51866     15.851477     15.851574
   1.54361     15.862883     15.862981
   1.56855     15.870432     15.870531
   1.56855     15.870432     15.870531
   1.64339     15.868358     15.868459
   1.71823     15.830429     15.830531
   1.79307     15.930471     15.930571
   1.86790     16.066189     16.066287
   1.94274     16.227658     16.227752
   2.01758     16.425234     16.425322
   2.09242     16.443509     16.443595
   2.16725     16.360895     16.360982
   2.24209     16.288016     16.288102
   2.31693     16.228895     16.228982
   2.39176     16.186726     16.186815
   2.46660     16.162494     16.162584
   2.54144     16.156832     16.156924
   2.61628     16.167257     16.167351
   2.69111     16.189200     16.189298
   2.76595     16.215089     16.215191
   2.84079     16.236741     16.236847
   2.91563     16.248589     16.248697
   2.99046     16.251820     16.251929
   2.99046     16.251820     16.251929
   3.06102     16.227327     16.227435
   3.13158     16.150603     16.150706
   3.20213     16.025886     16.025982
   3.27269     15.876852     15.876942
   3.34325     15.733572     15.733661
   3.41381     15.620727     15.620816
   3.48436     15.550361     15.550452
   3.55492     15.524016     15.524109
   3.62548     15.537239     15.537334
   3.69604     15.583560     15.583658
   3.76659     15.657404     15.657503
   3.83715     15.752153     15.752254
   3.90771     15.862221     15.862324
   3.97826     15.980700     15.980804
   4.04882     16.099325     16.099432
   4.11938     16.208619     16.208729
   4.18994     16.298206     16.298317
   4.26049     16.357524     16.357637
   4.33105     16.376249     16.376364
   4.33105     16.376249     16.376364
   4.35986     16.377370     16.377484
   4.38866     16.374529     16.374644
   4.41747     16.370071     16.370184
   4.44627     16.364273     16.364385
   4.47507     16.357512     16.357624
   4.50388     16.350251     16.350362
   4.53268     16.343025     16.343134
   4.56149     16.336427     16.336535
   4.59029     16.331184     16.331290
   4.61910     16.327797     16.327902
   4.64790     16.326933     16.327035
   4.67671     16.329555     16.329656
   4.70551     16.336266     16.336364
   4.73432     16.347783     16.347879
   4.76312     16.364812     16.364907
   4.79193     16.388034     16.388126
   4.82073     16.418359     16.418449
   4.84954     16.455550     16.455638
   4.87834     16.500983     16.501069
   4.87834     16.500983     16.501069
   4.90715     16.496009     16.496095
   4.93595     16.481204     16.481290
   4.96476     16.456874     16.456960
   4.99356     16.423634     16.423720
   5.02237     16.382215     16.382300
   5.05117     16.333488     16.333573
   5.07998     16.278808     16.278892
   5.10878     16.218635     16.218718
   5.13759     16.154475     16.154558
   5.16639     16.087325     16.087407
   5.19520     16.018087     16.018169
   5.22400     15.948450     15.948532
   5.25281     15.879560     15.879642
   5.28161     15.811636     15.811718
   5.31042     15.746226     15.746309
   5.33922     15.683774     15.683857
   5.36803     15.625289     15.625372
   5.39683     15.571314     15.571398
   5.42564     15.522670     15.522755
 
# Band-Index   24
   5.42564     15.522670     15.522755
   5.39683     15.571314     15.571398
   5.36803     15.625289     15.625372
   5.33922     15.683774     15.683857
   5.31042     15.746226     15.746309
   5.28161     15.811636     15.811718
   5.25281     15.879560     15.879642
   5.22400     15.948450     15.948532
   5.19520     16.018087     16.018169
   5.16639     16.087325     16.087407
   5.13759     16.154475     16.154558
   5.10878     16.218635     16.218718
   5.07998     16.278808     16.278892
   5.05117     16.333488     16.333573
   5.02237     16.382215     16.382300
   4.99356     16.423634     16.423720
   4.96476     16.456874     16.456960
   4.93595     16.481204     16.481290
   4.90715     16.496009     16.496095
   4.87834     16.500983     16.501069
   4.87834     16.500983     16.501069
   4.84954     16.455550     16.455638
   4.82073     16.418359     16.418449
   4.79193     16.388034     16.388126
   4.76312     16.364812     16.364907
   4.73432     16.347783     16.347879
   4.70551     16.336266     16.336364
   4.67671     16.329555     16.329656
   4.64790     16.326933     16.327035
   4.61910     16.327797     16.327902
   4.59029     16.331184     16.331290
   4.56149     16.336427     16.336535
   4.53268     16.343025     16.343134
   4.50388     16.350251     16.350362
   4.47507     16.357512     16.357624
   4.44627     16.364273     16.364385
   4.41747     16.370071     16.370184
   4.38866     16.374529     16.374644
   4.35986     16.377370     16.377484
   4.33105     16.376249     16.376364
   4.33105     16.376249     16.376364
   4.26049     16.381916     16.382030
   4.18994     16.395037     16.395149
   4.11938     16.423250     16.423358
   4.04882     16.475026     16.475130
   3.97826     16.560872     16.560969
   3.90771     16.692011     16.692101
   3.83715     16.878986     16.879068
   3.76659     17.130057     17.130131
   3.69604     17.450655     17.450721
   3.62548     17.843896     17.843954
   3.55492     18.103756     18.103718
   3.48436     17.921333     17.921296
   3.41381     17.728209     17.728172
   3.34325     17.534871     17.534832
   3.27269     17.354810     17.354768
   3.20213     17.203571     17.203524
   3.13158     17.097296     17.097243
   3.06102     17.041527     17.041471
   2.99046     17.026116     17.026059
   2.99046     17.026116     17.026059
   2.91563     17.036323     17.036267
   2.84079     17.078983     17.078930
   2.76595     17.167331     17.167284
   2.69111     17.297131     17.297089
   2.61628     17.456354     17.456316
   2.54144     17.632965     17.632929
   2.46660     17.816749     17.816715
   2.39176     17.999800     17.999766
   2.31693     17.746453     17.746515
   2.24209     17.324573     17.324641
   2.16725     16.966761     16.966837
   2.09242     16.669148     16.669230
   2.01758     16.529750     16.529836
   1.94274     16.612679     16.612766
   1.86790     16.683542     16.683629
   1.79307     16.732007     16.732094
   1.71823     16.747215     16.747302
   1.64339     16.719701     16.719788
   1.56855     16.642543     16.642629
   1.56855     16.642543     16.642629
   1.54361     16.605207     16.605293
   1.51866     16.562845     16.562930
   1.49372     16.515734     16.515819
   1.46877     16.463522     16.463606
   1.44383     16.407043     16.407126
   1.41888     16.346807     16.346891
   1.39393     16.283444     16.283527
   1.36899     16.217505     16.217588
   1.34404     16.149694     16.149776
   1.31910     16.080703     16.080785
   1.29415     16.010934     16.011016
   1.26921     15.941856     15.941937
   1.24426     15.873587     15.873669
   1.21931     15.807388     15.807470
   1.19437     15.743128     15.743210
   1.16942     15.682110     15.682192
   1.14448     15.624565     15.624649
   1.11953     15.571111     15.571196
   1.09459     15.522670     15.522755
   1.09459     15.522670     15.522755
   1.03698     15.718604     15.718686
   0.97937     15.940655     15.940733
   0.92176     16.189797     16.189871
   0.86415     16.468355     16.468426
   0.80654     16.777592     16.777658
   0.74893     17.117500     17.117562
   0.69132     17.488786     17.488845
   0.63371     17.892307     17.892361
   0.57610     18.070433     18.070385
   0.51849     17.906110     17.906063
   0.46088     17.748579     17.748532
   0.40327     17.598558     17.598530
   0.34566     17.442075     17.442044
   0.28805     17.300265     17.300230
   0.23044     17.181687     17.181646
   0.17283     17.094617     17.094568
   0.11522     17.045226     17.045172
   0.05761     17.028132     17.028075
   0.00000     17.026116     17.026059
 
# Band-Index   25
   0.00000     17.026116     17.026059
   0.05761     17.039926     17.039870
   0.11522     17.080627     17.080571
   0.17283     17.146132     17.146078
   0.23044     17.233614     17.233562
   0.28805     17.340346     17.340297
   0.34566     17.463242     17.463194
   0.40327     17.600215     17.600167
   0.46088     17.748579     17.748532
   0.51849     17.906110     17.906063
   0.57610     18.070433     18.070385
   0.63371     18.235285     18.235264
   0.69132     18.373490     18.373469
   0.74893     18.498778     18.498756
   0.80654     18.612920     18.612898
   0.86415     18.715174     18.715152
   0.92176     18.808478     18.808454
   0.97937     18.895590     18.895565
   1.03698     18.979590     18.979565
   1.09459     19.063784     19.063757
   1.09459     19.063784     19.063757
   1.11953     19.042002     19.041976
   1.14448     19.019407     19.019381
   1.16942     18.996084     18.996058
   1.19437     18.972131     18.972105
   1.21931     18.947670     18.947644
   1.24426     18.922853     18.922827
   1.26921     18.897810     18.897783
   1.29415     18.872667     18.872640
   1.31910     18.847627     18.847599
   1.34404     18.822872     18.822844
   1.36899     18.798598     18.798569
   1.39393     18.774802     18.774773
   1.41888     18.752268     18.752238
   1.44383     18.730674     18.730643
   1.46877     18.710087     18.710055
   1.49372     18.691406     18.691373
   1.51866     18.674673     18.674639
   1.54361     18.659666     18.659630
   1.56855     18.647118     18.647082
   1.56855     18.647118     18.647082
   1.64339     18.625418     18.625378
   1.71823     18.633013     18.632969
   1.79307     18.630213     18.630171
   1.86790     18.638593     18.638552
   1.94274     18.658996     18.658955
   2.01758     18.670766     18.670727
   2.09242     18.603924     18.603887
   2.16725     18.483356     18.483321
   2.24209     18.337875     18.337841
   2.31693     18.175304     18.175270
   2.39176     17.999800     17.999766
   2.46660     17.816749     17.816715
   2.54144     17.632965     17.632929
   2.61628     17.456354     17.456316
   2.69111     17.297131     17.297089
   2.76595     17.167331     17.167284
   2.84079     17.078983     17.078930
   2.91563     17.036323     17.036267
   2.99046     17.026116     17.026059
   2.99046     17.026116     17.026059
   3.06102     17.041527     17.041471
   3.13158     17.097296     17.097243
   3.20213     17.203571     17.203524
   3.27269     17.354810     17.354768
   3.34325     17.534871     17.534832
   3.41381     17.728209     17.728172
   3.48436     17.921333     17.921296
   3.55492     18.103756     18.103718
   3.62548     18.267353     18.267314
   3.69604     18.406557     18.406517
   3.76659     18.517577     18.517536
   3.83715     18.598403     18.598360
   3.90771     18.649876     18.649831
   3.97826     18.674114     18.674067
   4.04882     18.675594     18.675545
   4.11938     18.661240     18.661188
   4.18994     18.640364     18.640310
   4.26049     18.622578     18.622522
   4.33105     18.615555     18.615499
   4.33105     18.615555     18.615499
   4.35986     18.616753     18.616697
   4.38866     18.619983     18.619927
   4.41747     18.625224     18.625168
   4.44627     18.632265     18.632211
   4.47507     18.640843     18.640790
   4.50388     18.650657     18.650605
   4.53268     18.661529     18.661478
   4.56149     18.672876     18.672827
   4.59029     18.684573     18.684525
   4.61910     18.696319     18.696272
   4.64790     18.707906     18.707861
   4.67671     18.719136     18.719093
   4.70551     18.730024     18.729982
   4.73432     18.740131     18.740090
   4.76312     18.738805     18.738760
   4.79193     18.729864     18.729820
   4.82073     18.714058     18.714016
   4.84954     18.690570     18.690529
   4.87834     18.658820     18.658781
   4.87834     18.658820     18.658781
   4.90715     18.661682     18.661643
   4.93595     18.670562     18.670523
   4.96476     18.685047     18.685008
   4.99356     18.704702     18.704663
   5.02237     18.728806     18.728768
   5.05117     18.756598     18.756561
   5.07998     18.786853     18.786817
   5.10878     18.817553     18.817521
   5.13759     18.844630     18.844602
   5.16639     18.867045     18.867017
   5.19520     18.887898     18.887870
   5.22400     18.908698     18.908670
   5.25281     18.930008     18.929980
   5.28161     18.951965     18.951938
   5.31042     18.974294     18.974267
   5.33922     18.996924     18.996898
   5.36803     19.019587     19.019561
   5.39683     19.041981     19.041955
   5.42564     19.063784     19.063757
 
# Band-Index   26
   5.42564     19.063784     19.063757
   5.39683     19.041981     19.041955
   5.36803     19.019587     19.019561
   5.33922     18.996924     18.996898
   5.31042     18.974294     18.974267
   5.28161     18.951965     18.951938
   5.25281     18.930008     18.929980
   5.22400     18.908698     18.908670
   5.19520     18.887898     18.887870
   5.16639     18.867045     18.867017
   5.13759     18.844630     18.844602
   5.10878     18.817553     18.817521
   5.07998     18.786853     18.786817
   5.05117     18.756598     18.756561
   5.02237     18.728806     18.728768
   4.99356     18.704702     18.704663
   4.96476     18.685047     18.685008
   4.93595     18.670562     18.670523
   4.90715     18.661682     18.661643
   4.87834     18.658820     18.658781
   4.87834     18.658820     18.658781
   4.84954     18.690570     18.690529
   4.82073     18.714058     18.714016
   4.79193     18.729864     18.729820
   4.76312     18.738805     18.738760
   4.73432     18.740131     18.740090
   4.70551     18.730024     18.729982
   4.67671     18.719136     18.719093
   4.64790     18.707906     18.707861
   4.61910     18.696319     18.696272
   4.59029     18.684573     18.684525
   4.56149     18.672876     18.672827
   4.53268     18.661529     18.661478
   4.50388     18.650657     18.650605
   4.47507     18.640843     18.640790
   4.44627     18.632265     18.632211
   4.41747     18.625224     18.625168
   4.38866     18.619983     18.619927
   4.35986     18.616753     18.616697
   4.33105     18.615555     18.615499
   4.33105     18.615555     18.615499
   4.26049     18.622578     18.622522
   4.18994     18.640364     18.640310
   4.11938     18.661240     18.661188
   4.04882     18.675594     18.675545
   3.97826     18.674114     18.674067
   3.90771     18.649876     18.649831
   3.83715     18.598403     18.598360
   3.76659     18.517577     18.517536
   3.69604     18.406557     18.406517
   3.62548     18.267353     18.267314
   3.55492     18.103756     18.103718
   3.48436     17.921333     17.921296
   3.41381     17.728209     17.728172
   3.34325     17.534871     17.534832
   3.27269     17.354810     17.354768
   3.20213     17.203571     17.203524
   3.13158     17.097296     17.097243
   3.06102     17.041527     17.041471
   2.99046     17.026116     17.026059
   2.99046     17.026116     17.026059
   2.91563     17.056802     17.056746
   2.84079     17.147573     17.147520
   2.76595     17.291349     17.291300
   2.69111     17.475146     17.475100
   2.61628     17.683453     17.683408
   2.54144     17.903075     17.903030
   2.46660     18.123274     18.123227
   2.39176     18.233272     18.233326
   2.31693     18.175304     18.175270
   2.24209     18.337875     18.337841
   2.16725     18.483356     18.483321
   2.09242     18.603924     18.603887
   2.01758     18.670766     18.670727
   1.94274     18.658996     18.658955
   1.86790     18.638593     18.638552
   1.79307     18.630213     18.630171
   1.71823     18.637579     18.637534
   1.64339     18.663120     18.663074
   1.56855     18.709690     18.709641
   1.56855     18.709690     18.709641
   1.54361     18.730019     18.729970
   1.51866     18.752708     18.752659
   1.49372     18.777542     18.777492
   1.46877     18.804257     18.804207
   1.44383     18.832472     18.832421
   1.41888     18.861747     18.861697
   1.39393     18.891514     18.891464
   1.36899     18.921087     18.921037
   1.34404     18.949597     18.949549
   1.31910     18.976099     18.976053
   1.29415     18.999553     18.999509
   1.26921     19.018897     19.018857
   1.24426     19.033705     19.033669
   1.21931     19.044576     19.044544
   1.19437     19.052323     19.052293
   1.16942     19.057684     19.057656
   1.14448     19.061175     19.061148
   1.11953     19.063138     19.063112
   1.09459     19.063784     19.063757
   1.09459     19.063784     19.063757
   1.03698     19.061517     19.061488
   0.97937     19.040707     19.040667
   0.92176     18.971344     18.971294
   0.86415     18.860488     18.860436
   0.80654     18.723712     18.723661
   0.74893     18.570226     18.570176
   0.69132     18.406672     18.406622
   0.63371     18.238483     18.238434
   0.57610     18.084766     18.084744
   0.51849     17.926023     17.926000
   0.46088     17.762017     17.761992
   0.40327     17.600215     17.600167
   0.34566     17.463242     17.463194
   0.28805     17.340346     17.340297
   0.23044     17.233614     17.233562
   0.17283     17.146132     17.146078
   0.11522     17.080627     17.080571
   0.05761     17.039926     17.039870
   0.00000     17.026116     17.026059
 
# Band-Index   27
   0.00000     19.904464     19.904450
   0.05761     19.896349     19.896336
   0.11522     19.872912     19.872898
   0.17283     19.834597     19.834582
   0.23044     19.781785     19.781769
   0.28805     19.717294     19.717276
   0.34566     19.643530     19.643510
   0.40327     19.562999     19.562977
   0.46088     19.296389     19.296431
   0.51849     18.796942     18.796988
   0.57610     18.328662     18.328712
   0.63371     18.238483     18.238434
   0.69132     18.406672     18.406622
   0.74893     18.570226     18.570176
   0.80654     18.723712     18.723661
   0.86415     18.860488     18.860436
   0.92176     18.971344     18.971294
   0.97937     19.040707     19.040667
   1.03698     19.061517     19.061488
   1.09459     19.063784     19.063757
   1.09459     19.063784     19.063757
   1.11953     19.063138     19.063112
   1.14448     19.061175     19.061148
   1.16942     19.057684     19.057656
   1.19437     19.052323     19.052293
   1.21931     19.044576     19.044544
   1.24426     19.033705     19.033669
   1.26921     19.018897     19.018857
   1.29415     18.999553     18.999509
   1.31910     18.976099     18.976053
   1.34404     18.949597     18.949549
   1.36899     18.921087     18.921037
   1.39393     18.891514     18.891464
   1.41888     18.861747     18.861697
   1.44383     18.832472     18.832421
   1.46877     18.804257     18.804207
   1.49372     18.777542     18.777492
   1.51866     18.752708     18.752659
   1.54361     18.730019     18.729970
   1.56855     18.709690     18.709641
   1.56855     18.709690     18.709641
   1.64339     18.663120     18.663074
   1.71823     18.637579     18.637534
   1.79307     18.675477     18.675430
   1.86790     18.757561     18.757510
   1.94274     18.835772     18.835732
   2.01758     18.782285     18.782247
   2.09242     18.802927     18.802891
   2.16725     18.873880     18.873845
   2.24209     18.723655     18.723602
   2.31693     18.537936     18.537885
   2.39176     18.336688     18.336639
   2.46660     18.785032     18.785079
   2.54144     19.399679     19.399718
   2.61628     19.567652     19.567632
   2.69111     19.679000     19.678982
   2.76595     19.773554     19.773538
   2.84079     19.845206     19.845192
   2.91563     19.889068     19.889055
   2.99046     19.904464     19.904450
   2.99046     19.904464     19.904450
   3.06102     19.896542     19.896529
   3.13158     19.873672     19.873658
   3.20213     19.835278     19.835263
   3.27269     19.782335     19.782318
   3.34325     19.715587     19.715568
   3.41381     19.447106     19.447142
   3.48436     18.844936     18.844979
   3.55492     18.309402     18.309453
   3.62548     18.267353     18.267314
   3.69604     18.406557     18.406517
   3.76659     18.517577     18.517536
   3.83715     18.598403     18.598360
   3.90771     18.649876     18.649831
   3.97826     18.674114     18.674067
   4.04882     18.675594     18.675545
   4.11938     18.661240     18.661188
   4.18994     18.640364     18.640310
   4.26049     18.622578     18.622522
   4.33105     18.615555     18.615499
   4.33105     18.615555     18.615499
   4.35986     18.616961     18.616905
   4.38866     18.620825     18.620768
   4.41747     18.627127     18.627070
   4.44627     18.635665     18.635609
   4.47507     18.646157     18.646102
   4.50388     18.658238     18.658183
   4.53268     18.671478     18.671424
   4.56149     18.685407     18.685354
   4.59029     18.699232     18.699180
   4.61910     18.712298     18.712247
   4.64790     18.723944     18.723894
   4.67671     18.733295     18.733245
   4.70551     18.739494     18.739446
   4.73432     18.741566     18.741519
   4.76312     18.749541     18.749500
   4.79193     18.758204     18.758164
   4.82073     18.766096     18.766057
   4.84954     18.773214     18.773176
   4.87834     18.779676     18.779639
   4.87834     18.779676     18.779639
   4.90715     18.780427     18.780390
   4.93595     18.783584     18.783546
   4.96476     18.788844     18.788807
   4.99356     18.796250     18.796213
   5.02237     18.805681     18.805643
   5.05117     18.817393     18.817354
   5.07998     18.831746     18.831706
   5.10878     18.849967     18.849924
   5.13759     18.874793     18.874746
   5.16639     18.906646     18.906598
   5.19520     18.941754     18.941705
   5.22400     18.977444     18.977396
   5.25281     19.012475     19.012427
   5.28161     19.046099     19.046050
   5.31042     19.077739     19.077689
   5.33922     19.106964     19.106913
   5.36803     19.103652     19.103624
   5.39683     19.084517     19.084491
   5.42564     19.063784     19.063757
 
# Band-Index   28
   5.42564     19.063784     19.063757
   5.39683     19.084517     19.084491
   5.36803     19.103652     19.103624
   5.33922     19.106964     19.106913
   5.31042     19.077739     19.077689
   5.28161     19.046099     19.046050
   5.25281     19.012475     19.012427
   5.22400     18.977444     18.977396
   5.19520     18.941754     18.941705
   5.16639     18.906646     18.906598
   5.13759     18.874793     18.874746
   5.10878     18.849967     18.849924
   5.07998     18.831746     18.831706
   5.05117     18.817393     18.817354
   5.02237     18.805681     18.805643
   4.99356     18.796250     18.796213
   4.96476     18.788844     18.788807
   4.93595     18.783584     18.783546
   4.90715     18.780427     18.780390
   4.87834     18.779676     18.779639
   4.87834     18.779676     18.779639
   4.84954     18.773214     18.773176
   4.82073     18.766096     18.766057
   4.79193     18.758204     18.758164
   4.76312     18.749541     18.749500
   4.73432     18.741566     18.741519
   4.70551     18.739494     18.739446
   4.67671     18.733295     18.733245
   4.64790     18.723944     18.723894
   4.61910     18.712298     18.712247
   4.59029     18.699232     18.699180
   4.56149     18.685407     18.685354
   4.53268     18.671478     18.671424
   4.50388     18.658238     18.658183
   4.47507     18.646157     18.646102
   4.44627     18.635665     18.635609
   4.41747     18.627127     18.627070
   4.38866     18.620825     18.620768
   4.35986     18.616961     18.616905
   4.33105     18.615555     18.615499
   4.33105     18.615555     18.615499
   4.26049     18.625516     18.625460
   4.18994     18.654617     18.654562
   4.11938     18.701909     18.701855
   4.04882     18.765726     18.765675
   3.97826     18.843917     18.843869
   3.90771     18.933486     18.933441
   3.83715     19.031816     19.031774
   3.76659     19.136115     19.136077
   3.69604     19.242529     19.242495
   3.62548     19.348637     19.348607
   3.55492     19.451423     19.451396
   3.48436     19.548370     19.548346
   3.41381     19.636970     19.636949
   3.34325     19.715587     19.715568
   3.27269     19.782335     19.782318
   3.20213     19.835278     19.835263
   3.13158     19.873672     19.873658
   3.06102     19.896542     19.896529
   2.99046     19.904464     19.904450
   2.99046     19.904464     19.904450
   2.91563     19.889068     19.889055
   2.84079     19.845206     19.845192
   2.76595     19.773554     19.773538
   2.69111     19.679000     19.678982
   2.61628     19.567652     19.567632
   2.54144     19.446098     19.446075
   2.46660     19.319549     19.319523
   2.39176     19.193952     19.193923
   2.31693     19.074947     19.074916
   2.24209     18.966604     18.966570
   2.16725     18.873880     18.873845
   2.09242     18.802927     18.802891
   2.01758     18.782285     18.782247
   1.94274     18.835772     18.835732
   1.86790     18.893671     18.893629
   1.79307     18.937451     18.937407
   1.71823     18.959582     18.959538
   1.64339     18.920892     18.920847
   1.56855     18.906463     18.906417
   1.56855     18.906463     18.906417
   1.54361     18.906545     18.906499
   1.51866     18.908965     18.908918
   1.49372     18.913598     18.913551
   1.46877     18.920358     18.920311
   1.44383     18.929136     18.929088
   1.41888     18.939776     18.939728
   1.39393     18.952084     18.952036
   1.36899     18.966167     18.966118
   1.34404     18.981617     18.981569
   1.31910     18.998377     18.998328
   1.29415     19.016284     19.016234
   1.26921     19.035171     19.035121
   1.24426     19.054491     19.054441
   1.21931     19.074818     19.074767
   1.19437     19.095592     19.095540
   1.16942     19.116627     19.116575
   1.14448     19.104666     19.104639
   1.11953     19.084687     19.084661
   1.09459     19.063784     19.063757
   1.09459     19.063784     19.063757
   1.03698     19.110610     19.110559
   0.97937     19.067674     19.067625
   0.92176     19.048461     19.048414
   0.86415     19.051351     19.051307
   0.80654     19.074203     19.074161
   0.74893     19.114462     19.114424
   0.69132     19.169605     19.169570
   0.63371     19.236707     19.236674
   0.57610     19.312612     19.312583
   0.51849     19.394486     19.394459
   0.46088     19.479009     19.478984
   0.40327     19.603784     19.603765
   0.34566     19.671172     19.671154
   0.28805     19.735055     19.735038
   0.23044     19.791762     19.791746
   0.17283     19.839831     19.839816
   0.11522     19.875115     19.875101
   0.05761     19.896801     19.896788
   0.00000     19.904464     19.904450
 
# Band-Index   29
   0.00000     19.904464     19.904450
   0.05761     19.896801     19.896788
   0.11522     19.875115     19.875101
   0.17283     19.839831     19.839816
   0.23044     19.791762     19.791746
   0.28805     19.735055     19.735038
   0.34566     19.671172     19.671154
   0.40327     19.603784     19.603765
   0.46088     19.534713     19.534693
   0.51849     19.466483     19.466462
   0.57610     19.400626     19.400605
   0.63371     19.339759     19.339737
   0.69132     19.284394     19.284372
   0.74893     19.235855     19.235833
   0.80654     19.194604     19.194581
   0.86415     19.162358     19.162334
   0.92176     19.141911     19.141883
   0.97937     19.142663     19.142624
   1.03698     19.151528     19.151501
   1.09459     19.179357     19.179304
   1.09459     19.179357     19.179304
   1.11953     19.158660     19.158608
   1.14448     19.137735     19.137682
   1.16942     19.123693     19.123666
   1.19437     19.141690     19.141662
   1.21931     19.136647     19.136599
   1.24426     19.121866     19.121821
   1.26921     19.107745     19.107704
   1.29415     19.095127     19.095089
   1.31910     19.084325     19.084289
   1.34404     19.075008     19.074974
   1.36899     19.066723     19.066689
   1.39393     19.059058     19.059024
   1.41888     19.051803     19.051769
   1.44383     19.044806     19.044771
   1.46877     19.037987     19.037950
   1.49372     19.031118     19.031081
   1.51866     19.024509     19.024471
   1.54361     19.017809     19.017769
   1.56855     19.011326     19.011286
   1.56855     19.011326     19.011286
   1.64339     18.991591     18.991549
   1.71823     18.968409     18.968365
   1.79307     18.937451     18.937407
   1.86790     18.893671     18.893629
   1.94274     18.882826     18.882773
   2.01758     19.053589     19.053534
   2.09242     19.036786     19.036731
   2.16725     18.890799     18.890745
   2.24209     18.966604     18.966570
   2.31693     19.074947     19.074916
   2.39176     19.193952     19.193923
   2.46660     19.319549     19.319523
   2.54144     19.446098     19.446075
   2.61628     19.805876     19.805858
   2.69111     19.840526     19.840510
   2.76595     19.868636     19.868621
   2.84079     19.889078     19.889064
   2.91563     19.900349     19.900336
   2.99046     19.904464     19.904450
   2.99046     19.904464     19.904450
   3.06102     19.896542     19.896529
   3.13158     19.873672     19.873658
   3.20213     19.835278     19.835263
   3.27269     19.782335     19.782318
   3.34325     19.715587     19.715568
   3.41381     19.636970     19.636949
   3.48436     19.548370     19.548346
   3.55492     19.451423     19.451396
   3.62548     19.348637     19.348607
