#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120 128
# Band-Index    1
   3.45701     -9.076405  0.732  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.732
   3.53857     -9.049076  0.732  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.732
   3.62014     -8.967329  0.724  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.732
   3.70170     -8.831879  0.716  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.732
   3.78327     -8.644037  0.704  0.008  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.736
   3.86483     -8.405688  0.688  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.736
   3.94640     -8.119596  0.668  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.736
   4.02796     -7.789543  0.644  0.028  0.028  0.028  0.004  0.004  0.000  0.004  0.000  0.736
   4.10953     -7.420827  0.616  0.036  0.036  0.036  0.008  0.008  0.000  0.008  0.000  0.740
   4.19109     -7.020888  0.584  0.040  0.040  0.040  0.012  0.012  0.000  0.012  0.000  0.744
   4.27266     -6.600206  0.548  0.044  0.044  0.044  0.020  0.020  0.000  0.020  0.000  0.748
   4.35422     -6.173611  0.504  0.048  0.048  0.048  0.036  0.036  0.000  0.036  0.000  0.760
   4.43579     -5.761112  0.456  0.048  0.048  0.048  0.060  0.060  0.000  0.060  0.000  0.772
   4.51735     -5.387124  0.400  0.044  0.044  0.044  0.088  0.088  0.000  0.088  0.000  0.792
   4.59892     -5.075120  0.340  0.032  0.032  0.032  0.124  0.124  0.000  0.124  0.000  0.820
   4.68048     -4.838598  0.288  0.024  0.024  0.024  0.164  0.164  0.000  0.164  0.000  0.844
   4.76205     -4.675821  0.244  0.012  0.012  0.012  0.196  0.196  0.000  0.196  0.000  0.868
   4.84361     -4.574321  0.216  0.004  0.004  0.004  0.216  0.216  0.000  0.216  0.000  0.884
   4.92518     -4.519980  0.196  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.892
   5.00674     -4.502995  0.191  0.000  0.000  0.000  0.234  0.234  0.000  0.234  0.000  0.895
   5.00674     -4.502995  0.191  0.000  0.000  0.000  0.234  0.234  0.000  0.234  0.000  0.894
   5.04004     -4.503817  0.192  0.000  0.000  0.000  0.234  0.234  0.000  0.234  0.000  0.894
   5.07334     -4.506317  0.194  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.894
   5.10664     -4.510607  0.196  0.000  0.000  0.002  0.230  0.230  0.000  0.230  0.000  0.892
   5.13994     -4.516875  0.200  0.002  0.002  0.006  0.226  0.228  0.000  0.226  0.000  0.890
   5.17324     -4.525375  0.204  0.002  0.002  0.008  0.222  0.224  0.000  0.222  0.000  0.886
   5.20653     -4.536440  0.210  0.004  0.004  0.012  0.216  0.218  0.000  0.216  0.000  0.884
   5.23983     -4.550463  0.218  0.004  0.004  0.018  0.210  0.214  0.000  0.210  0.000  0.878
   5.27313     -4.567903  0.226  0.004  0.004  0.026  0.202  0.206  0.000  0.202  0.002  0.874
   5.30643     -4.589260  0.236  0.006  0.006  0.032  0.194  0.196  0.000  0.194  0.002  0.868
   5.33973     -4.615061  0.248  0.008  0.008  0.038  0.184  0.186  0.000  0.184  0.004  0.862
   5.37303     -4.645825  0.258  0.010  0.010  0.048  0.174  0.174  0.000  0.174  0.004  0.854
   5.40633     -4.682033  0.272  0.012  0.012  0.056  0.162  0.162  0.002  0.162  0.006  0.846
   5.43963     -4.724079  0.286  0.014  0.014  0.066  0.150  0.148  0.002  0.150  0.008  0.838
   5.47292     -4.772216  0.302  0.016  0.016  0.074  0.138  0.134  0.004  0.138  0.012  0.828
   5.50622     -4.826507  0.316  0.018  0.018  0.084  0.124  0.116  0.004  0.124  0.014  0.820
   5.53952     -4.886802  0.332  0.018  0.018  0.094  0.112  0.100  0.006  0.112  0.018  0.810
   5.57282     -4.952721  0.346  0.020  0.020  0.102  0.098  0.086  0.008  0.098  0.022  0.804
   5.60612     -5.023645  0.362  0.020  0.020  0.114  0.088  0.072  0.008  0.088  0.026  0.794
   5.63942     -5.098772  0.374  0.020  0.020  0.122  0.076  0.060  0.010  0.076  0.030  0.786
   5.63942     -5.098772  0.374  0.020  0.020  0.122  0.076  0.060  0.010  0.076  0.030  0.788
   5.67272     -5.095209  0.374  0.016  0.026  0.122  0.070  0.058  0.008  0.082  0.032  0.786
   5.70602     -5.084544  0.374  0.016  0.028  0.122  0.064  0.058  0.006  0.086  0.034  0.788
   5.73931     -5.066841  0.372  0.012  0.032  0.122  0.060  0.058  0.006  0.092  0.034  0.786
   5.77261     -5.042211  0.370  0.010  0.038  0.122  0.056  0.056  0.004  0.100  0.034  0.788
   5.80591     -5.010808  0.368  0.008  0.040  0.122  0.052  0.054  0.004  0.104  0.036  0.786
   5.83921     -4.972840  0.362  0.006  0.046  0.120  0.048  0.050  0.004  0.112  0.036  0.786
   5.87251     -4.928566  0.360  0.004  0.050  0.120  0.042  0.048  0.002  0.120  0.038  0.786
   5.90581     -4.878294  0.356  0.002  0.056  0.120  0.040  0.044  0.000  0.128  0.038  0.786
   5.93911     -4.822402  0.350  0.002  0.062  0.122  0.034  0.040  0.000  0.138  0.038  0.786
   5.97241     -4.761319  0.344  0.002  0.066  0.122  0.030  0.034  0.000  0.150  0.038  0.788
   6.00570     -4.695562  0.338  0.000  0.072  0.122  0.026  0.030  0.000  0.160  0.038  0.788
   6.03900     -4.625711  0.330  0.000  0.078  0.120  0.022  0.026  0.000  0.170  0.038  0.788
   6.07230     -4.552431  0.322  0.000  0.084  0.120  0.018  0.020  0.000  0.184  0.038  0.790
   6.10560     -4.476482  0.314  0.000  0.088  0.118  0.014  0.016  0.000  0.198  0.038  0.790
   6.13890     -4.398705  0.306  0.000  0.096  0.118  0.010  0.010  0.002  0.212  0.036  0.792
   6.17220     -4.320041  0.296  0.000  0.098  0.118  0.006  0.006  0.004  0.228  0.036  0.794
   6.20550     -4.241513  0.284  0.000  0.104  0.116  0.004  0.004  0.006  0.244  0.036  0.794
   6.23880     -4.164213  0.274  0.000  0.108  0.112  0.000  0.000  0.008  0.262  0.034  0.800
   6.27209     -4.089270  0.261  0.000  0.110  0.110  0.000  0.000  0.010  0.278  0.033  0.803
 
# Band-Index    2
   6.27209     -4.089270  0.262  0.000  0.110  0.110  0.000  0.000  0.010  0.277  0.032  0.801
   6.23880     -4.164213  0.274  0.000  0.108  0.112  0.000  0.000  0.008  0.262  0.034  0.800
   6.20550     -4.241513  0.284  0.000  0.104  0.116  0.004  0.004  0.006  0.244  0.036  0.794
   6.17220     -4.320041  0.296  0.000  0.098  0.118  0.006  0.006  0.004  0.228  0.036  0.794
   6.13890     -4.398705  0.306  0.000  0.096  0.118  0.010  0.010  0.002  0.212  0.036  0.792
   6.10560     -4.476482  0.314  0.000  0.088  0.118  0.014  0.016  0.000  0.198  0.038  0.790
   6.07230     -4.552431  0.322  0.000  0.084  0.120  0.018  0.020  0.000  0.184  0.038  0.790
   6.03900     -4.625711  0.330  0.000  0.078  0.120  0.022  0.026  0.000  0.170  0.038  0.788
   6.00570     -4.695562  0.338  0.000  0.072  0.122  0.026  0.030  0.000  0.160  0.038  0.788
   5.97241     -4.761319  0.344  0.002  0.066  0.122  0.030  0.034  0.000  0.150  0.038  0.788
   5.93911     -4.822402  0.350  0.002  0.062  0.122  0.034  0.040  0.000  0.138  0.038  0.786
   5.90581     -4.878294  0.356  0.002  0.056  0.120  0.040  0.044  0.000  0.128  0.038  0.786
   5.87251     -4.928566  0.360  0.004  0.050  0.120  0.042  0.048  0.002  0.120  0.038  0.786
   5.83921     -4.972840  0.362  0.006  0.046  0.120  0.048  0.050  0.004  0.112  0.036  0.786
   5.80591     -5.010808  0.368  0.008  0.040  0.122  0.052  0.054  0.004  0.104  0.036  0.786
   5.77261     -5.042211  0.370  0.010  0.038  0.122  0.056  0.056  0.004  0.100  0.034  0.788
   5.73931     -5.066841  0.372  0.012  0.032  0.122  0.060  0.058  0.006  0.092  0.034  0.786
   5.70602     -5.084544  0.374  0.016  0.028  0.122  0.064  0.058  0.006  0.086  0.034  0.788
   5.67272     -5.095209  0.374  0.016  0.026  0.122  0.070  0.058  0.008  0.082  0.032  0.786
   5.63942     -5.098772  0.374  0.020  0.020  0.122  0.076  0.060  0.010  0.076  0.030  0.788
   5.63942     -5.098772  0.374  0.020  0.020  0.122  0.076  0.060  0.010  0.076  0.030  0.786
   5.60612     -5.023645  0.362  0.020  0.020  0.114  0.088  0.072  0.008  0.088  0.026  0.794
   5.57282     -4.952721  0.346  0.020  0.020  0.102  0.098  0.086  0.008  0.098  0.022  0.804
   5.53952     -4.886802  0.332  0.018  0.018  0.094  0.112  0.100  0.006  0.112  0.018  0.810
   5.50622     -4.826507  0.316  0.018  0.018  0.084  0.124  0.116  0.004  0.124  0.014  0.820
   5.47292     -4.772216  0.302  0.016  0.016  0.074  0.138  0.134  0.004  0.138  0.012  0.828
   5.43963     -4.724079  0.286  0.014  0.014  0.066  0.150  0.148  0.002  0.150  0.008  0.838
   5.40633     -4.682033  0.272  0.012  0.012  0.056  0.162  0.162  0.002  0.162  0.006  0.846
   5.37303     -4.645825  0.258  0.010  0.010  0.048  0.174  0.174  0.000  0.174  0.004  0.854
   5.33973     -4.615061  0.248  0.008  0.008  0.038  0.184  0.186  0.000  0.184  0.004  0.862
   5.30643     -4.589260  0.236  0.006  0.006  0.032  0.194  0.196  0.000  0.194  0.002  0.868
   5.27313     -4.567903  0.226  0.004  0.004  0.026  0.202  0.206  0.000  0.202  0.002  0.874
   5.23983     -4.550463  0.218  0.004  0.004  0.018  0.210  0.214  0.000  0.210  0.000  0.878
   5.20653     -4.536440  0.210  0.004  0.004  0.012  0.216  0.218  0.000  0.216  0.000  0.884
   5.17324     -4.525375  0.204  0.002  0.002  0.008  0.222  0.224  0.000  0.222  0.000  0.886
   5.13994     -4.516875  0.200  0.002  0.002  0.006  0.226  0.228  0.000  0.226  0.000  0.890
   5.10664     -4.510607  0.196  0.000  0.000  0.002  0.230  0.230  0.000  0.230  0.000  0.892
   5.07334     -4.506317  0.194  0.000  0.000  0.000  0.232  0.232  0.000  0.232  0.000  0.894
   5.04004     -4.503817  0.192  0.000  0.000  0.000  0.234  0.234  0.000  0.234  0.000  0.894
   5.00674     -4.502995  0.191  0.000  0.000  0.000  0.235  0.235  0.000  0.235  0.000  0.895
   5.00674     -4.502995  0.193  0.000  0.000  0.000  0.235  0.235  0.000  0.235  0.000  0.895
   4.92518     -4.488291  0.190  0.000  0.000  0.000  0.234  0.234  0.000  0.234  0.000  0.895
   4.84361     -4.444697  0.188  0.000  0.004  0.004  0.233  0.237  0.000  0.230  0.000  0.894
   4.76205     -4.373850  0.183  0.008  0.004  0.000  0.228  0.226  0.000  0.240  0.000  0.893
   4.68048     -4.278847  0.177  0.004  0.016  0.004  0.245  0.219  0.003  0.224  0.000  0.893
   4.59892     -4.164907  0.168  0.004  0.014  0.019  0.229  0.239  0.007  0.207  0.006  0.891
   4.51735     -4.040560  0.158  0.004  0.036  0.008  0.267  0.200  0.024  0.187  0.006  0.889
   4.43579     -3.919411  0.146  0.019  0.019  0.019  0.204  0.205  0.034  0.205  0.034  0.887
   4.35422     -3.821576  0.131  0.018  0.026  0.021  0.194  0.179  0.080  0.169  0.064  0.883
   4.27266     -3.770785  0.114  0.050  0.006  0.013  0.087  0.107  0.082  0.229  0.190  0.878
   4.19109     -3.781502  0.097  0.040  0.023  0.005  0.093  0.039  0.220  0.143  0.214  0.872
   4.10953     -3.845230  0.084  0.022  0.012  0.028  0.031  0.065  0.203  0.052  0.372  0.868
   4.02796     -3.938117  0.074  0.031  0.011  0.011  0.011  0.014  0.215  0.045  0.454  0.866
   3.94640     -4.038865  0.067  0.011  0.018  0.013  0.015  0.009  0.470  0.006  0.256  0.867
   3.86483     -4.134476  0.064  0.013  0.007  0.012  0.002  0.004  0.232  0.006  0.530  0.867
   3.78327     -4.217897  0.062  0.010  0.005  0.004  0.000  0.000  0.272  0.003  0.512  0.868
   3.70170     -4.285310  0.061  0.002  0.004  0.005  0.000  0.000  0.379  0.000  0.416  0.870
   3.62014     -4.334593  0.060  0.001  0.002  0.002  0.000  0.000  0.310  0.000  0.496  0.870
   3.53857     -4.364562  0.059  0.000  0.000  0.000  0.000  0.000  0.248  0.000  0.562  0.871
   3.45701     -4.374610  0.059  0.000  0.000  0.000  0.000  0.000  0.345  0.000  0.466  0.871
   3.45701     -4.374610  0.059  0.000  0.000  0.000  0.000  0.000  0.575  0.000  0.238  0.871
   3.37050     -4.368724  0.060  0.000  0.000  0.000  0.000  0.000  0.808  0.000  0.000  0.872
   3.28398     -4.351765  0.064  0.000  0.008  0.000  0.000  0.000  0.796  0.000  0.000  0.868
   3.19747     -4.325995  0.072  0.000  0.016  0.000  0.000  0.000  0.776  0.000  0.000  0.864
   3.11096     -4.295651  0.084  0.004  0.028  0.004  0.000  0.000  0.740  0.000  0.000  0.860
   3.02444     -4.267715  0.100  0.004  0.044  0.004  0.004  0.000  0.692  0.000  0.000  0.852
   2.93793     -4.252890  0.124  0.004  0.068  0.004  0.008  0.004  0.624  0.004  0.000  0.844
   2.85142     -4.265932  0.156  0.008  0.096  0.008  0.020  0.012  0.528  0.012  0.000  0.828
   2.76491     -4.323005  0.200  0.008  0.120  0.008  0.032  0.020  0.412  0.020  0.000  0.816
   2.67839     -4.433826  0.244  0.012  0.140  0.012  0.040  0.032  0.288  0.032  0.000  0.804
   2.59188     -4.593180  0.288  0.012  0.148  0.012  0.052  0.048  0.184  0.048  0.000  0.796
   2.50537     -4.781850  0.328  0.016  0.144  0.016  0.056  0.060  0.108  0.060  0.000  0.792
   2.41886     -4.976224  0.360  0.020  0.132  0.020  0.060  0.072  0.060  0.072  0.000  0.788
   2.33234     -4.966375  0.352  0.020  0.120  0.020  0.072  0.084  0.044  0.084  0.000  0.796
   2.24583     -4.614860  0.288  0.012  0.104  0.012  0.120  0.112  0.052  0.112  0.000  0.820
   2.15932     -4.339095  0.232  0.008  0.088  0.008  0.184  0.140  0.056  0.140  0.000  0.848
   2.07280     -4.134267  0.184  0.000  0.068  0.000  0.248  0.160  0.048  0.160  0.000  0.872
   1.98629     -4.006204  0.156  0.010  0.000  0.042  0.172  0.274  0.010  0.194  0.032  0.886
   1.89978     -4.060590  0.170  0.036  0.000  0.028  0.184  0.198  0.012  0.218  0.032  0.880
   1.81327     -4.096318  0.186  0.068  0.000  0.012  0.196  0.134  0.018  0.222  0.032  0.870
   1.81327     -4.096318  0.186  0.000  0.044  0.036  0.184  0.172  0.030  0.196  0.018  0.868
   1.78443     -4.104378  0.190  0.000  0.038  0.050  0.158  0.178  0.024  0.202  0.026  0.864
   1.75559     -4.110658  0.194  0.000  0.054  0.042  0.166  0.150  0.032  0.208  0.018  0.862
   1.72675     -4.115268  0.200  0.000  0.058  0.044  0.154  0.136  0.032  0.212  0.018  0.856
