#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 120 128
# Band-Index    1
   2.40470    -10.385563    -10.385522
   2.35500    -10.332762    -10.332721
   2.30530    -10.284722    -10.284681
   2.25560    -10.243870    -10.243829
   2.20590    -10.212575    -10.212534
   2.15619    -10.192870    -10.192828
   2.10649    -10.186137    -10.186095
   2.10649    -10.186137    -10.186095
   2.05378    -10.202043    -10.202001
   2.00106    -10.248013    -10.247972
   1.94835    -10.319367    -10.319327
   1.89563    -10.409812    -10.409772
   1.84292    -10.512764    -10.512725
   1.79020    -10.622225    -10.622187
   1.73748    -10.733150    -10.733112
   1.68477    -10.841491    -10.841454
   1.63205    -10.944085    -10.944049
   1.57934    -11.038499    -11.038463
   1.52662    -11.122879    -11.122843
   1.47391    -11.195828    -11.195793
   1.42119    -11.190150    -11.190114
   1.36847    -11.051027    -11.050991
   1.31576    -10.920972    -10.920935
   1.26304    -10.806074    -10.806036
   1.21033    -10.726409    -10.726370
   1.15761    -10.767144    -10.767105
   1.10490    -10.805332    -10.805294
   1.10490    -10.805332    -10.805294
   1.08732    -10.817331    -10.817293
   1.06975    -10.828906    -10.828868
   1.05218    -10.840024    -10.839986
   1.03461    -10.850650    -10.850613
   1.01704    -10.860754    -10.860716
   0.99946    -10.870304    -10.870266
   0.98189    -10.879271    -10.879234
   0.96432    -10.887628    -10.887590
   0.94675    -10.895348    -10.895310
   0.92918    -10.902408    -10.902370
   0.91161    -10.908785    -10.908748
   0.89403    -10.914460    -10.914423
   0.87646    -10.919415    -10.919378
   0.85889    -10.923634    -10.923597
   0.84132    -10.927104    -10.927067
   0.82375    -10.929815    -10.929778
   0.80617    -10.931757    -10.931720
   0.78860    -10.932925    -10.932888
   0.77103    -10.933315    -10.933277
   0.77103    -10.933315    -10.933277
   0.73045    -10.929395    -10.929358
   0.68987    -10.917681    -10.917644
   0.64929    -10.898307    -10.898269
   0.60871    -10.871501    -10.871464
   0.56813    -10.837598    -10.837561
   0.52755    -10.797046    -10.797009
   0.48697    -10.750425    -10.750387
   0.44639    -10.698466    -10.698428
   0.40581    -10.642076    -10.642038
   0.36522    -10.582363    -10.582324
   0.32464    -10.520664    -10.520624
   0.28406    -10.458564    -10.458525
   0.24348    -10.397912    -10.397872
   0.20290    -10.340797    -10.340757
   0.16232    -10.289498    -10.289457
   0.12174    -10.246358    -10.246317
   0.08116    -10.213608    -10.213566
   0.04058    -10.193115    -10.193074
   0.00000    -10.186137    -10.186095
 
# Band-Index    3
   0.00000    -10.186137    -10.186095
   0.04058    -10.193115    -10.193074
   0.08116    -10.213608    -10.213566
   0.12174    -10.246358    -10.246317
   0.16232    -10.289498    -10.289457
   0.20290    -10.340797    -10.340757
   0.24348    -10.397912    -10.397872
   0.28406    -10.458564    -10.458525
   0.32464    -10.520664    -10.520624
   0.36522    -10.582363    -10.582324
   0.40581    -10.642076    -10.642038
   0.44639    -10.698466    -10.698428
   0.48697    -10.750425    -10.750387
   0.52755    -10.797046    -10.797009
   0.56813    -10.837598    -10.837561
   0.60871    -10.871501    -10.871464
   0.64929    -10.898307    -10.898269
   0.68987    -10.917681    -10.917644
   0.73045    -10.929395    -10.929358
   0.77103    -10.933315    -10.933277
   0.77103    -10.933315    -10.933277
   0.78860    -10.932925    -10.932888
   0.80617    -10.931757    -10.931720
   0.82375    -10.929815    -10.929778
   0.84132    -10.927104    -10.927067
   0.85889    -10.923634    -10.923597
   0.87646    -10.919415    -10.919378
   0.89403    -10.914460    -10.914423
   0.91161    -10.908785    -10.908748
   0.92918    -10.902408    -10.902370
   0.94675    -10.895348    -10.895310
   0.96432    -10.887628    -10.887590
   0.98189    -10.879271    -10.879234
   0.99946    -10.870304    -10.870266
   1.01704    -10.860754    -10.860716
   1.03461    -10.850650    -10.850613
   1.05218    -10.840024    -10.839986
   1.06975    -10.828906    -10.828868
   1.08732    -10.817331    -10.817293
   1.10490    -10.805332    -10.805294
   1.10490    -10.805332    -10.805294
   1.15761    -10.767144    -10.767105
   1.21033    -10.726409    -10.726370
   1.26304    -10.684058    -10.684019
   1.31576    -10.640942    -10.640903
   1.36847    -10.597782    -10.597742
   1.42119    -10.555135    -10.555096
   1.47391    -10.513391    -10.513351
   1.52662    -10.472788    -10.472748
